Symbol,sector,description,total_return,total_volatility,total_sharpe,annual_return,annual_volatility,annual_sharpe,monthly_return,monthly_volatility,monthly_sharpe,forecast_return,forecast_volatility,forecast_sharpe
OSA,US stocks,ProSomnus Inc. Common Stock,,,,,,,,,,,,
OSAAW,US stocks,ProSomnus Inc. Warrant,,,,,,,,,,,,
OSBC,US stocks,Old Second Bancorp Inc. Common Stock,,,,,,,,,,,,
OSCR,US stocks,Oscar Health Inc. Class A Common Stock,,,,,,,,,,,,
OSG,US stocks,Overseas Shipholding Group Inc. Class A Common Stock,,,,,,,,,,,,
OSI,US stocks,Osiris Acquisition Corp. Class A Common Stock,,,,,,,,,,,,
OSIS,US stocks,OSI Systems Inc. Common Stock (DE),,,,,,,,,,,,
OSK,US stocks,Oshkosh Corporation (Holding Company)Common Stock,,,,,,,,,,,,
OSPN,US stocks,OneSpan Inc. Common Stock,,,,,,,,,,,,
OSS,US stocks,One Stop Systems Inc. Common Stock,,,,,,,,,,,,
OST,US stocks,Ostin Technology Group Co. Ltd. Ordinary Shares,,,,,,,,,,,,
OSTK,US stocks,Overstock.com Inc. Common Stock,,,,,,,,,,,,
OSUR,US stocks,OraSure Technologies Inc. Common Stock,,,,,,,,,,,,
OSW,US stocks,OneSpaWorld Holdings Limited Common Shares,,,,,,,,,,,,
OTEX,US stocks,Open Text Corporation Common Shares,,,,,,,,,,,,
OTIS,US stocks,Otis Worldwide Corporation Common Stock ,,,,,,,,,,,,
OTLK,US stocks,Outlook Therapeutics Inc. Common Stock,,,,,,,,,,,,
OTLY,US stocks,Oatly Group AB American Depositary Shares,,,,,,,,,,,,
OTMO,US stocks,Otonomo Technologies Ltd. Ordinary shares,,,,,,,,,,,,
OTMOW,US stocks,Otonomo Technologies Ltd. Warrant,,,,,,,,,,,,
OTRK,US stocks,Ontrak Inc. Common Stock,,,,,,,,,,,,
OTRKP,US stocks,Ontrak Inc. 9.50% Series A Cumulative Perpetual Preferred Stock,,,,,,,,,,,,
OTTR,US stocks,Otter Tail Corporation Common Stock,,,,,,,,,,,,
OUST,US stocks,Ouster Inc. Common Stock,,,,,,,,,,,,
OUT,US stocks,OUTFRONT Media Inc. Common Stock,,,,,,,,,,,,
OVBC,US stocks,Ohio Valley Banc Corp. Common Stock,,,,,,,,,,,,
OVID,US stocks,Ovid Therapeutics Inc. Common Stock,,,,,,,,,,,,
OVLY,US stocks,Oak Valley Bancorp (CA) Common Stock,,,,,,,,,,,,
OVV,US stocks,Ovintiv Inc. (DE),,,,,,,,,,,,
OWL,US stocks,Blue Owl Capital Inc. Class A Common Stock,,,,,,,,,,,,
OWLT,US stocks,Owlet Inc. Class A Common Stock,,,,,,,,,,,,
OXAC,US stocks,Oxbridge Acquisition Corp. Class A Ordinary Shares,,,,,,,,,,,,
OXACU,US stocks,Oxbridge Acquisition Corp. Unit,,,,,,,,,,,,
OXACW,US stocks,Oxbridge Acquisition Corp. Warrant,,,,,,,,,,,,
OXBR,US stocks,Oxbridge Re Holdings Limited Ordinary Shares,,,,,,,,,,,,
OXBRW,US stocks,Oxbridge Re Holdings Limited Warrant expiring 3/26/2024,,,,,,,,,,,,
OXLC,US stocks,Oxford Lane Capital Corp. Common Stock,,,,,,,,,,,,
OXLCL,US stocks,Oxford Lane Capital Corp. 6.75% Notes due 2031,,,,,,,,,,,,
OXLCM,US stocks,Oxford Lane Capital Corp. 6.75% Series 2024 Term Preferred Stock,,,,,,,,,,,,
OXLCN,US stocks,Oxford Lane Capital Corp. 7.125% Series 2029 Term Preferred Stock,,,,,,,,,,,,
OXLCO,US stocks,Oxford Lane Capital Corp. Preferred Stock Shares 6.00% Series 2029,,,,,,,,,,,,
OXLCP,US stocks,Oxford Lane Capital Corp. 6.25% Series 2027 Term Preferred Shares,,,,,,,,,,,,
OXLCZ,US stocks,Oxford Lane Capital Corp. 5.00% Notes due 2027,,,,,,,,,,,,
OXM,US stocks,Oxford Industries Inc. Common Stock,,,,,,,,,,,,
OXSQ,US stocks,Oxford Square Capital Corp. Common Stock,,,,,,,,,,,,
OXSQG,US stocks,Oxford Square Capital Corp. 5.50% Notes due 2028,,,,,,,,,,,,
OXSQL,US stocks,Oxford Square Capital Corp. 6.50% Notes due 2024,,,,,,,,,,,,
OXSQZ,US stocks,Oxford Square Capital Corp. 6.25% Notes due 2026,,,,,,,,,,,,
OXUS,US stocks,Oxus Acquisition Corp. Class A Ordinary Shares,,,,,,,,,,,,
OXUSW,US stocks,Oxus Acquisition Corp. Warrant,,,,,,,,,,,,
OXY,US stocks,Occidental Petroleum Corporation Common Stock,,,,,,,,,,,,
OZ,US stocks,Belpointe PREP LLC Class A Units,,,,,,,,,,,,
OZK,US stocks,Bank OZK Common Stock,,,,,,,,,,,,
OZKAP,US stocks,Bank OZK 4.625% Series A Non-Cumulative Perpetual Preferred Stock,,,,,,,,,,,,
PAA,US stocks,Plains All American Pipeline L.P. Common Units representing Limited Partner Interests,,,,,,,,,,,,
PAAS,US stocks,Pan American Silver Corp. Common Stock,,,,,,,,,,,,
PAC,US stocks,Grupo Aeroportuario Del Pacifico S.A. B. de C.V. Grupo Aeroportuario Del Pacifico S.A. de C.V. (each representing 10 Series B shares),,,,,,,,,,,,
PACB,US stocks,Pacific Biosciences of California Inc. Common Stock,,,,,,,,,,,,
PACI,US stocks,PROOF Acquisition Corp I Class A Common Stock,,,,,,,,,,,,
PACK,US stocks,Ranpak Holdings Corp Class A Common Stock,,,,,,,,,,,,
PACW,US stocks,PacWest Bancorp Common Stock,,,,,,,,,,,,
PACWP,US stocks,PacWest Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of 7.75% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,,,,,,,,,,,,
PAG,US stocks,Penske Automotive Group Inc. Common Stock,,,,,,,,,,,,
PAGP,US stocks,Plains GP Holdings L.P. Class A Units representing Limited Partner Interests,,,,,,,,,,,,
PAGS,US stocks,PagSeguro Digital Ltd. Class A Common Shares,,,,,,,,,,,,
PAHC,US stocks,Phibro Animal Health Corporation Class A Common Stock,,,,,,,,,,,,
PAI,US stocks,Western Asset Investment Grade Income Fund Inc.,,,,,,,,,,,,
PALI,US stocks,Palisade Bio Inc. Common Stock,,,,,,,,,,,,
PALT,US stocks,Paltalk Inc. Common Stock,,,,,,,,,,,,
PAM,US stocks,Pampa Energia S.A. Pampa Energia S.A.,,,,,,,,,,,,
PANL,US stocks,Pangaea Logistics Solutions Ltd. Common Shares,,,,,,,,,,,,
PANW,US stocks,Palo Alto Networks Inc. Common Stock,,,,,,,,,,,,
PAR,US stocks,PAR Technology Corporation Common Stock,,,,,,,,,,,,
PARA,US stocks,Paramount Global Class B Common Stock,,,,,,,,,,,,
PARAA,US stocks,Paramount Global Class A Common Stock,,,,,,,,,,,,
PARAP,US stocks,Paramount Global 5.75% Series A Mandatory Convertible Preferred Stock,,,,,,,,,,,,
PARR,US stocks,Par Pacific Holdings Inc.  Common Stock,,,,,,,,,,,,
PASG,US stocks,Passage Bio Inc. Common Stock,,,,,,,,,,,,
PATH,US stocks,UiPath Inc. Class A Common Stock,,,,,,,,,,,,
PATI,US stocks,Patriot Transportation Holding Inc. Common Stock,,,,,,,,,,,,
PATK,US stocks,Patrick Industries Inc. Common Stock,,,,,,,,,,,,
PAVM,US stocks,PAVmed Inc. Common Stock,,,,,,,,,,,,
PAVMZ,US stocks,PAVmed Inc. Series Z Warrant,,,,,,,,,,,,
PAVS,US stocks,Paranovus Entertainment Technology Ltd. Class A Ordinary Shares,,,,,,,,,,,,
PAX,US stocks,Patria Investments Limited Class A Common Shares,,,,,,,,,,,,
PAXS,US stocks,PIMCO Access Income Fund Common Shares of Beneficial Interest,,,,,,,,,,,,
PAY,US stocks,Paymentus Holdings Inc. Class A Common Stock,,,,,,,,,,,,
PAYC,US stocks,Paycom Software Inc. Common Stock,,,,,,,,,,,,
PAYO,US stocks,Payoneer Global Inc. Common Stock,,,,,,,,,,,,
PAYOW,US stocks,Payoneer Global Inc. Warrant,,,,,,,,,,,,
PAYS,US stocks,Paysign Inc. Common Stock,,,,,,,,,,,,
PAYX,US stocks,Paychex Inc. Common Stock,,,,,,,,,,,,
PB,US stocks,Prosperity Bancshares Inc. Common Stock,,,,,,,,,,,,
PBA,US stocks,Pembina Pipeline Corp. Ordinary Shares (Canada),,,,,,,,,,,,
PBAX,US stocks,Phoenix Biotech Acquisition Corp. Class A Common Stock,,,,,,,,,,,,
PBAXU,US stocks,Phoenix Biotech Acquisition Corp. Unit,,,,,,,,,,,,
PBAXW,US stocks,Phoenix Biotech Acquisition Corp. Warrants,,,,,,,,,,,,
PBBK,US stocks,PB Bankshares Inc. Common Stock,,,,,,,,,,,,
PBF,US stocks,PBF Energy Inc. Class A Common Stock,,,,,,,,,,,,
PBFS,US stocks,Pioneer Bancorp Inc. Common Stock,,,,,,,,,,,,
PBH,US stocks,Prestige Consumer Healthcare Inc. Common Stock,,,,,,,,,,,,
PBHC,US stocks,Pathfinder Bancorp Inc. Common Stock (MD),,,,,,,,,,,,
PBI,US stocks,Pitney Bowes Inc. Common Stock,,,,,,,,,,,,
PBI^B,US stocks,Pitney Bowes Inc 6.70% Notes Due 2043,,,,,,,,,,,,
PBLA,US stocks,Panbela Therapeutics Inc. Common Stock,,,,,,,,,,,,
PBPB,US stocks,Potbelly Corporation Common Stock,,,,,,,,,,,,
PBR,US stocks,Petroleo Brasileiro S.A.- Petrobras Common Stock,,,,,,,,,,,,
PBT,US stocks,Permian Basin Royalty Trust Common Stock,,,,,,,,,,,,
PBTS,US stocks,Powerbridge Technologies Co. Ltd. Ordinary Shares,,,,,,,,,,,,
PBYI,US stocks,Puma Biotechnology Inc Common Stock,,,,,,,,,,,,
PCAR,US stocks,PACCAR Inc. Common Stock,,,,,,,,,,,,
PCB,US stocks,PCB Bancorp Common Stock,,,,,,,,,,,,
PCCT,US stocks,Perception Capital Corp. II Class A Ordinary Shares,,,,,,,,,,,,
PCCTW,US stocks,Perception Capital Corp. II Warrants,,,,,,,,,,,,
PCF,US stocks,High Income Securities Fund Common Stock,,,,,,,,,,,,
PCG,US stocks,Pacific Gas & Electric Co. Common Stock,,,,,,,,,,,,
PCG^A,US stocks,Pacific Gas & Electric Co. 6% Preferred Stock,,,,,,,,,,,,
PCG^B,US stocks,Pacific Gas & Electric Co. 5 1/2% Preferred Stock,,,,,,,,,,,,
PCG^C,US stocks,Pacific Gas & Electric Co. 5% 1st Preferred Stock,,,,,,,,,,,,
PCG^D,US stocks,Pacific Gas & Electric Co. 5% 1st  Red. Preferred Stock,,,,,,,,,,,,
PCG^E,US stocks,Pacific Gas & Electric Co. 5% 1st A Preferred Stock,,,,,,,,,,,,
PCG^G,US stocks,Pacific Gas & Electric Co. 4.80% 1st Preferred Stock,,,,,,,,,,,,
PCG^H,US stocks,Pacific Gas & Electric Co. 4.50% 1st Preferred Stock,,,,,,,,,,,,
PCGU,US stocks,Pacific Gas & Electric Co. Equity Unit,,,,,,,,,,,,
PCH,US stocks,PotlatchDeltic Corporation Common Stock,,,,,,,,,,,,
PCK,US stocks,Pimco California Municipal Income Fund II Common Shares of Beneficial Interest,,,,,,,,,,,,
PCM,US stocks,PCM Fund Inc. Common Stock,,,,,,,,,,,,
PCN,US stocks,Pimco Corporate & Income Strategy Fund Common Stock,,,,,,,,,,,,
PCOR,US stocks,Procore Technologies Inc. Common Stock,,,,,,,,,,,,
PCQ,US stocks,PIMCO California Municipal Income Fund Common Stock,,,,,,,,,,,,
PCRX,US stocks,Pacira BioSciences Inc. Common Stock,,,,,,,,,,,,
PCSA,US stocks,Processa Pharmaceuticals Inc. Common Stock,,,,,,,,,,,,
PCT,US stocks,PureCycle Technologies Inc. Common stock,,,,,,,,,,,,
PCTI,US stocks,PCTEL Inc. Common Stock,,,,,,,,,,,,
PCTTU,US stocks,PureCycle Technologies Inc. Unit,,,,,,,,,,,,
PCTTW,US stocks,PureCycle Technologies Inc. Warrant,,,,,,,,,,,,
PCTY,US stocks,Paylocity Holding Corporation Common Stock,,,,,,,,,,,,
PCVX,US stocks,Vaxcyte Inc. Common Stock,,,,,,,,,,,,
PCYG,US stocks,Park City Group Inc. Common Stock,,,,,,,,,,,,
PCYO,US stocks,Pure Cycle Corporation Common Stock,,,,,,,,,,,,
PD,US stocks,PagerDuty Inc. Common Stock,,,,,,,,,,,,
PDCO,US stocks,Patterson Companies Inc. Common Stock,,,,,,,,,,,,
PDD,US stocks,PDD Holdings Inc. American Depositary Shares,,,,,,,,,,,,
PDEX,US stocks,Pro-Dex Inc. Common Stock,,,,,,,,,,,,
PDFS,US stocks,PDF Solutions Inc. Common Stock,,,,,,,,,,,,
PDI,US stocks,PIMCO Dynamic Income Fund Common Stock,,,,,,,,,,,,
PDLB,US stocks,Ponce Financial Group Inc. Common Stock,,,,,,,,,,,,
PDM,US stocks,Piedmont Office Realty Trust Inc. Class A Common Stock,,,,,,,,,,,,
PDO,US stocks,PIMCO Dynamic Income Opportunities Fund Common Shares of Beneficial Interest,,,,,,,,,,,,
PDS,US stocks,Precision Drilling Corporation Common Stock,,,,,,,,,,,,
PDSB,US stocks,PDS Biotechnology Corporation Common Stock,,,,,,,,,,,,
PDT,US stocks,John Hancock Premium Dividend Fund,,,,,,,,,,,,
PEAK,US stocks,Healthpeak Properties Inc. Common Stock,,,,,,,,,,,,
PEB,US stocks,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,,,,,,,,,,,,
PEB^E,US stocks,Pebblebrook Hotel Trust 6.375% Series E Cumulative Redeemable Preferred Shares of Beneficial Interest,,,,,,,,,,,,
PEB^F,US stocks,Pebblebrook Hotel Trust 6.3% Series F Cumulative Redeemable Preferred Shares of Beneficial Interest,,,,,,,,,,,,
PEB^G,US stocks,Pebblebrook Hotel Trust 6.375% Series G Cumulative Redeemable Preferred Shares of Beneficial Interest,,,,,,,,,,,,
PEB^H,US stocks,Pebblebrook Hotel Trust 5.700% Series H Cumulative Redeemable Preferred Shares of Beneficial Interest,,,,,,,,,,,,
PEBK,US stocks,Peoples Bancorp of North Carolina Inc. Common Stock,,,,,,,,,,,,
PEBO,US stocks,Peoples Bancorp Inc. Common Stock,,,,,,,,,,,,
PECO,US stocks,Phillips Edison & Company Inc. Common Stock,,,,,,,,,,,,
PED,US stocks,Pedevco Corp. Common Stock,,,,,,,,,,,,
PEG,US stocks,Public Service Enterprise Group Incorporated Common Stock,,,,,,,,,,,,
PEGA,US stocks,Pegasystems Inc. Common Stock,,,,,,,,,,,,
PEGR,US stocks,Project Energy Reimagined Acquisition Corp. Class A Ordinary Share,,,,,,,,,,,,
PEGRW,US stocks,Project Energy Reimagined Acquisition Corp. Warrant,,,,,,,,,,,,
PEGY,US stocks,Pineapple Energy Inc. Common Stock,,,,,,,,,,,,
PEN,US stocks,Penumbra Inc. Common Stock,,,,,,,,,,,,
PENN,US stocks,PENN Entertainment Inc. Common Stock,,,,,,,,,,,,
PEO,US stocks,Adams Natural Resources Fund Inc. Common Stock,,,,,,,,,,,,
PEP,US stocks,PepsiCo Inc. Common Stock,,,,,,,,,,,,
PEPG,US stocks,PepGen Inc. Common Stock,,,,,,,,,,,,
PEPL,US stocks,PepperLime Health Acquisition Corporation Class A Ordinary Share,,,,,,,,,,,,
PEPLW,US stocks,PepperLime Health Acquisition Corporation Warrrant,,,,,,,,,,,,
PERF,US stocks,Perfect Corp. Class A Ordinary Share,,,,,,,,,,,,
PERI,US stocks,Perion Network Ltd. Ordinary Shares,,,,,,,,,,,,
PESI,US stocks,Perma-Fix Environmental Services Inc. Common Stock,,,,,,,,,,,,
PET,US stocks,Wag! Group Co. Common Stock,,,,,,,,,,,,
PETQ,US stocks,PetIQ Inc. Class A Common Stock,,,,,,,,,,,,
PETS,US stocks,PetMed Express Inc. Common Stock,,,,,,,,,,,,
PETV,US stocks,PetVivo Holdings Inc. Common Stock,,,,,,,,,,,,
PETVW,US stocks,PetVivo Holdings Inc. Warrant,,,,,,,,,,,,
PETWW,US stocks,Wag! Group Co Warrant,,,,,,,,,,,,
PETZ,US stocks,TDH Holdings Inc. Common Shares,,,,,,,,,,,,
PEV,US stocks,Phoenix Motor Inc. Common Stock,,,,,,,,,,,,
PFBC,US stocks,Preferred Bank Common Stock,,,,,,,,,,,,
PFC,US stocks,Premier Financial Corp. Common Stock,,,,,,,,,,,,
PFD,US stocks,Flaherty & Crumrine Preferred and Income Fund Incorporated,,,,,,,,,,,,
PFE,US stocks,Pfizer Inc. Common Stock,,,,,,,,,,,,
PFG,US stocks,Principal Financial Group Inc Common Stock,,,,,,,,,,,,
PFGC,US stocks,Performance Food Group Company Common Stock,,,,,,,,,,,,
PFH,US stocks,Prudential Financial Inc. 4.125% Junior Subordinated Notes due 2060,,,,,,,,,,,,
PFIE,US stocks,Profire Energy Inc. Common Stock,,,,,,,,,,,,
PFIN,US stocks,P & F Industries Inc. Class A Common Stock,,,,,,,,,,,,
PFIS,US stocks,Peoples Financial Services Corp. Common Stock,,,,,,,,,,,,
PFL,US stocks,PIMCO Income Strategy Fund Shares of Beneficial Interest,,,,,,,,,,,,
PFLT,US stocks,PennantPark Floating Rate Capital Ltd. Common Stock,,,,,,,,,,,,
PFMT,US stocks,Performant Financial Corporation Common Stock,,,,,,,,,,,,
PFN,US stocks,PIMCO Income Strategy Fund II,,,,,,,,,,,,
PFO,US stocks,Flaherty & Crumrine Preferred and Income Opportunity Fund Incorporated,,,,,,,,,,,,
PFS,US stocks,Provident Financial Services Inc Common Stock,,,,,,,,,,,,
PFSI,US stocks,PennyMac Financial Services Inc. Common Stock,,,,,,,,,,,,
PFSW,US stocks,PFSweb Inc. Common Stock,,,,,,,,,,,,
PFTA,US stocks,Portage Fintech Acquisition Corporation Class A Ordinary Share,,,,,,,,,,,,
PFTAU,US stocks,Portage Fintech Acquisition Corporation Unit,,,,,,,,,,,,
PFTAW,US stocks,Portage Fintech Acquisition Corporation Warrant,,,,,,,,,,,,
PFX,US stocks,PhenixFIN Corporation Common Stock,,,,,,,,,,,,
PFXNZ,US stocks,PhenixFIN Corporation  5.25% Notes due 2028,,,,,,,,,,,,
PG,US stocks,Procter & Gamble Company (The) Common Stock,,,,,,,,,,,,
PGC,US stocks,Peapack-Gladstone Financial Corporation Common Stock,,,,,,,,,,,,
PGEN,US stocks,Precigen Inc. Common Stock,,,,,,,,,,,,
PGNY,US stocks,Progyny Inc. Common Stock,,,,,,,,,,,,
PGP,US stocks,Pimco Global Stocksplus & Income Fund Pimco Global StocksPlus & Income Fund Common Shares of Beneficial Interest,,,,,,,,,,,,
PGR,US stocks,Progressive Corporation (The) Common Stock,,,,,,,,,,,,
PGRE,US stocks,Paramount Group Inc. Common Stock,,,,,,,,,,,,
PGRU,US stocks,PropertyGuru Group Limited Ordinary Shares,,,,,,,,,,,,
PGSS,US stocks,Pegasus Digital Mobility Acquisition Corp. Class A Ordinary Shares,,,,,,,,,,,,
PGTI,US stocks,PGT Innovations Inc.,,,,,,,,,,,,
PGY,US stocks,Pagaya Technologies Ltd. Class A Ordinary Shares,,,,,,,,,,,,
PGYWW,US stocks,Pagaya Technologies Ltd. Warrants,,,,,,,,,,,,
PGZ,US stocks,Principal Real Estate Income Fund Common Shares of Beneficial Interest,,,,,,,,,,,,
PH,US stocks,Parker-Hannifin Corporation Common Stock,,,,,,,,,,,,
PHAR,US stocks,Pharming Group N.V. ADS each representing 10 ordinary shares,,,,,,,,,,,,
PHAT,US stocks,Phathom Pharmaceuticals Inc. Common Stock,,,,,,,,,,,,
PHD,US stocks,Pioneer Floating Rate Fund Inc.,,,,,,,,,,,,
PHG,US stocks,Koninklijke Philips N.V. NY Registry Shares,,,,,,,,,,,,
PHGE,US stocks,BiomX Inc. COmmon Stock,,,,,,,,,,,,
PHI,US stocks,PLDT Inc. Sponsored ADR,,,,,,,,,,,,
PHIN,US stocks,PHINIA Inc. Common Stock,,,,,,,,,,,,
PHIO,US stocks,Phio Pharmaceuticals Corp. Common Stock,,,,,,,,,,,,
PHK,US stocks,Pimco High Income Fund Pimco High Income Fund,,,,,,,,,,,,
PHM,US stocks,PulteGroup Inc. Common Stock,,,,,,,,,,,,
PHR,US stocks,Phreesia Inc. Common Stock,,,,,,,,,,,,
PHT,US stocks,Pioneer High Income Fund Inc.,,,,,,,,,,,,
PHUN,US stocks,Phunware Inc. Common Stock,,,,,,,,,,,,
PHUNW,US stocks,Phunware Inc. Warrants,,,,,,,,,,,,
PHVS,US stocks,Pharvaris N.V. Ordinary Shares,,,,,,,,,,,,
PHX,US stocks,PHX Minerals Inc. Common Stock,,,,,,,,,,,,
PHXM,US stocks,PHAXIAM Therapeutics S.A.. American Depositary Shares,,,,,,,,,,,,
PHYT,US stocks,Pyrophyte Acquisition Corp. Class A Ordinary Shares,,,,,,,,,,,,
PI,US stocks,Impinj Inc. Common Stock,,,,,,,,,,,,
PIAI,US stocks,Prime Impact Acquisition I Class A Ordinary Shares,,,,,,,,,,,,
PII,US stocks,Polaris Inc. Common Stock,,,,,,,,,,,,
PIII,US stocks,P3 Health Partners Inc. Class A Common Stock,,,,,,,,,,,,
PIIIW,US stocks,P3 Health Partners Inc. Warrant,,,,,,,,,,,,
PIK,US stocks,Kidpik Corp. Common Stock,,,,,,,,,,,,
PIM,US stocks,Putnam Master Intermediate Income Trust Common Stock,,,,,,,,,,,,
PINC,US stocks,Premier Inc. Class A Common Stock,,,,,,,,,,,,
PINE,US stocks,Alpine Income Property Trust Inc. Common Stock,,,,,,,,,,,,
PINS,US stocks,Pinterest Inc. Class A Common Stock,,,,,,,,,,,,
PIPR,US stocks,Piper Sandler Companies Common Stock,,,,,,,,,,,,
PIRS,US stocks,Pieris Pharmaceuticals Inc. Common Stock,,,,,,,,,,,,
PIXY,US stocks,ShiftPixy Inc. Common Stock,,,,,,,,,,,,
PJT,US stocks,PJT Partners Inc. Class A Common Stock,,,,,,,,,,,,
PK,US stocks,Park Hotels & Resorts Inc. Common Stock ,,,,,,,,,,,,
PKBK,US stocks,Parke Bancorp Inc. Common Stock,,,,,,,,,,,,
PKE,US stocks,Park Aerospace Corp. Common Stock,,,,,,,,,,,,
PKG,US stocks,Packaging Corporation of America Common Stock,,,,,,,,,,,,
PKOH,US stocks,Park-Ohio Holdings Corp. Common Stock,,,,,,,,,,,,
PKST,US stocks,Peakstone Realty Trust Common Shares,,,,,,,,,,,,
PKX,US stocks,POSCO Holdings Inc. American Depositary Shares (Each representing 1/4th of a share of Common Stock),,,,,,,,,,,,
PL,US stocks,Planet Labs PBC Class A Common Stock,,,,,,,,,,,,
PLAB,US stocks,Photronics Inc. Common Stock,,,,,,,,,,,,
PLAG,US stocks,Planet Green Holdings Corp. Common Stock,,,,,,,,,,,,
PLAO,US stocks,Patria Latin American Opportunity Acquisition Corp. Class A Ordinary Shares,,,,,,,,,,,,
PLAOU,US stocks,Patria Latin American Opportunity Acquisition Corp. Unit,,,,,,,,,,,,
PLAOW,US stocks,Patria Latin American Opportunity Acquisition Corp. Warrant,,,,,,,,,,,,
PLAY,US stocks,Dave & Buster's Entertainment Inc. Common Stock,,,,,,,,,,,,
PLBC,US stocks,Plumas Bancorp,,,,,,,,,,,,
PLBY,US stocks,PLBY Group Inc. Common Stock,,,,,,,,,,,,
PLCE,US stocks,Children's Place Inc. (The) Common Stock,,,,,,,,,,,,
PLD,US stocks,Prologis Inc. Common Stock,,,,,,,,,,,,
PLG,US stocks,Platinum Group Metals Ltd. Ordinary Shares (Canada),,,,,,,,,,,,
PLL,US stocks,Piedmont Lithium Inc. Common Stock,,,,,,,,,,,,
PLM,US stocks,Polymet Mining Corporation Ordinary Shares (Canada),,,,,,,,,,,,
PLMI,US stocks,Plum Acquisition Corp. I Class A Ordinary Share,,,,,,,,,,,,
PLMIW,US stocks,Plum Acquisition Corp. I Warrant,,,,,,,,,,,,
PLMR,US stocks,Palomar Holdings Inc. Common stock,,,,,,,,,,,,
PLNT,US stocks,Planet Fitness Inc. Common Stock,,,,,,,,,,,,
PLOW,US stocks,Douglas Dynamics Inc. Common Stock,,,,,,,,,,,,
PLPC,US stocks,Preformed Line Products Company Common Stock,,,,,,,,,,,,
PLRX,US stocks,Pliant Therapeutics Inc. Common Stock,,,,,,,,,,,,
PLSE,US stocks,Pulse Biosciences Inc Common Stock (DE),,,,,,,,,,,,
PLTK,US stocks,Playtika Holding Corp. Common Stock,,,,,,,,,,,,
PLTN,US stocks,Plutonian Acquisition Corp. Common Stock,,,,,,,,,,,,
PLTNR,US stocks,Plutonian Acquisition Corp. Rights,,,,,,,,,,,,
PLTNW,US stocks,Plutonian Acquisition Corp. Warrant,,,,,,,,,,,,
PLTR,US stocks,Palantir Technologies Inc. Class A Common Stock,,,,,,,,,,,,
PLUG,US stocks,Plug Power Inc. Common Stock,,,,,,,,,,,,
PLUR,US stocks,Pluri Inc. Common Stock,,,,,,,,,,,,
PLUS,US stocks,ePlus inc. Common Stock,,,,,,,,,,,,
PLX,US stocks,Protalix BioTherapeutics Inc. (DE) Common Stock,,,,,,,,,,,,
PLXS,US stocks,Plexus Corp. Common Stock,,,,,,,,,,,,
PLYA,US stocks,Playa Hotels & Resorts N.V. Ordinary Shares,,,,,,,,,,,,
PLYM,US stocks,Plymouth Industrial REIT Inc. Common Stock,,,,,,,,,,,,
PLYM^A,US stocks,Plymouth Industrial REIT Inc. 7.50% Series A Cumulative Redeemable Preferred Stock,,,,,,,,,,,,
PM,US stocks,Philip Morris International Inc Common Stock,,,,,,,,,,,,
PMCB,US stocks,PharmaCyte  Biotech Inc. Common Stock,,,,,,,,,,,,
PMD,US stocks,Psychemedics Corporation,,,,,,,,,,,,
PMF,US stocks,PIMCO Municipal Income Fund Common Stock,,,,,,,,,,,,
PML,US stocks,Pimco Municipal Income Fund II Common Shares of Beneficial Interest,,,,,,,,,,,,
PMM,US stocks,Putnam Managed Municipal Income Trust Common Stock,,,,,,,,,,,,
PMN,US stocks,ProMIS Neurosciences Inc. Common Shares (ON),,,,,,,,,,,,
PMO,US stocks,Putnam Municipal Opportunities Trust Common Stock,,,,,,,,,,,,
PMT,US stocks,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,,,,,,,,,,,,
PMT^A,US stocks,PennyMac Mortgage Investment Trust 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Shares of Beneficial Interest,,,,,,,,,,,,
PMT^B,US stocks,PennyMac Mortgage Investment Trust 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Shares of Beneficial Interest,,,,,,,,,,,,
PMT^C,US stocks,PennyMac Mortgage Investment Trust 6.75% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest,,,,,,,,,,,,
PMTS,US stocks,CPI Card Group Inc. Common Stock,,,,,,,,,,,,
PMVP,US stocks,PMV Pharmaceuticals Inc. Common Stock,,,,,,,,,,,,
PMX,US stocks,PIMCO Municipal Income Fund III Common Shares of Beneficial Interest,,,,,,,,,,,,
PNAC,US stocks,Prime Number Acquisition I Corp. Class A Common Stock,,,,,,,,,,,,
