,170,603,601,690,637,704,701,714,XLK,XLV,XOP,QQQ,SHV,273011,695437,593038,LMB,AGM,TDS,MCD,FMY,EOI
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,closingPrice,closingPrice,closingPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2022-01-23,950.13,374.49,392.67,440.59,241.97,713.4,285.68,375.9,,,,,,78430.0,12260.0,13170.0,,,,,,
2022-01-24,904.05,372.89,391.12,439.8,241.45,710.09,285.57,374.51,152.63624572753906,125.53844451904297,97.8436508178711,349.1881103515625,104.73997497558594,77100.0,11860.0,12610.0,8.289999961853027,117.85639190673828,17.87180519104004,244.0162811279297,11.606438636779785,15.617671012878418
2022-01-25,912.86,372.74,391.03,439.3,241.47,708.02,285.49,374.48,149.1039581298828,124.7309799194336,101.56201934814453,341.0933837890625,104.73997497558594,77970.0,11860.0,12720.0,8.289999961853027,116.61003875732422,18.09734344482422,241.19711303710938,11.606438636779785,15.505127906799316
2022-01-26,945.96,373.64,391.67,439.1,241.43,707.03,285.43,375.65,149.97962951660156,124.07913208007812,100.24291229248047,340.5596923828125,104.73997497558594,77800.0,12300.0,13100.0,8.779999732971191,115.2409439086914,17.556047439575195,240.39854431152344,11.561558723449707,15.505127906799316
2022-01-27,950.82,372.89,390.97,439.03,241.35,707.02,285.44,374.77,148.946533203125,124.40019989013672,100.29069519042969,337.130126953125,104.72097778320312,77350.0,12380.0,13200.0,8.5,111.69068908691406,17.610177993774414,239.33050537109375,11.570535659790039,15.505127906799316
2022-01-28,,,,,,,,,155.46011352539062,126.93936157226562,101.3421630859375,347.70550537109375,104.72097778320312,,,,8.350000381469727,112.71046447753906,18.025171279907227,246.40248107910156,11.588486671447754,15.981269836425781
2022-01-30,980.52,373.65,391.71,439.55,241.6,708.65,285.49,375.45,,,,,,78710.0,12440.0,13150.0,,,,,,
2022-01-31,986.72,372.4,390.14,438.19,241.48,704.24,285.41,374.64,159.3662872314453,127.66902160644531,101.89657592773438,358.8246154785156,104.72097778320312,80700.0,12170.0,13100.0,8.449999809265137,115.0048828125,17.862783432006836,249.63540649414062,11.911637306213379,16.448766708374023
2022-02-01,987.66,371.95,389.3,437.56,241.41,701.83,285.41,373.86,159.77955627441406,128.009521484375,106.1980209350586,361.2658386230469,104.73048400878906,80590.0,12030.0,12940.0,8.399999618530273,115.72248077392578,18.016149520874023,249.19276428222656,11.835021018981934,16.49205207824707
2022-02-02,988.4,372.04,389.09,437.24,241.4,700.28,285.65,374.48,161.07833862304688,129.73150634765625,106.9053726196289,364.2013244628906,104.73048400878906,82830.0,12150.0,13070.0,8.489999771118164,115.6847152709961,18.232666015625,252.35833740234375,11.672772407531738,16.708478927612305
2022-02-03,967.6,371.09,387.78,435.87,241.26,695.41,285.53,373.52,156.4047088623047,129.1769561767578,105.34729766845703,349.4352111816406,104.73997497558594,81500.0,12200.0,13120.0,8.229999542236328,116.36454010009766,18.710813522338867,250.78036499023438,11.501513481140137,16.396821975708008
2022-02-04,,,,,,,,,157.03440856933594,128.7100067138672,106.9818344116211,353.84326171875,104.70199584960938,,,,8.1899995803833,116.86497497558594,18.458209991455078,250.22230529785156,11.510525703430176,16.5872745513916
2022-02-06,1004.63,369.99,386.25,434.36,241.34,690.11,285.56,372.14,,,,,,81190.0,12150.0,13000.0,,,,,,
2022-02-07,990.45,370.29,386.78,434.98,241.25,692.82,285.68,372.75,155.99142456054688,128.48622131347656,106.31273651123047,350.99676513671875,104.70199584960938,82300.0,12220.0,13200.0,7.5,116.62891387939453,18.34994888305664,250.0202178955078,11.618690490722656,16.87296485900879
2022-02-08,974.11,370.77,387.38,435.72,241.33,695.62,285.6,373.44,157.91990661621094,129.5369110107422,102.98626708984375,354.9403381347656,104.70199584960938,81530.0,12380.0,13340.0,7.5929999351501465,118.9800033569336,18.782987594604492,250.24154663085938,11.618690490722656,16.786399841308594
2022-02-09,977.58,372.0,388.53,436.3,241.31,697.81,285.45,374.85,161.42266845703125,130.53897094726562,105.09876251220703,362.4617919921875,104.70199584960938,84150.0,12500.0,13550.0,8.300000190734863,116.18514251708984,18.70178985595703,250.0298614501953,11.46545696258545,16.881628036499023
2022-02-10,982.48,372.25,388.5,435.66,241.54,696.28,285.43,375.33,157.20166015625,128.49595642089844,105.2134780883789,354.25836181640625,104.63556671142578,86800.0,12590.0,13550.0,7.980000019073486,116.0907211303711,18.3319034576416,247.1529541015625,11.46545696258545,16.751768112182617
2022-02-11,,,,,,,,,152.40013122558594,126.71561431884766,108.92227172851562,343.020751953125,104.66403198242188,,,,7.909999847412109,116.89330291748047,18.539403915405273,245.50765991210938,11.564607620239258,16.5872745513916
2022-02-13,978.42,371.49,387.96,435.41,241.65,696.02,285.6,374.36,,,,,,84000.0,12200.0,13100.0,,,,,,
2022-02-14,971.32,371.09,387.39,434.99,241.66,694.29,285.6,374.13,152.3509063720703,125.42169952392578,106.36051177978516,343.4456787109375,104.63556671142578,85260.0,12200.0,13180.0,7.510000228881836,115.67527770996094,18.440168380737305,243.8046112060547,11.546579360961914,16.206363677978516
2022-02-15,951.63,371.63,387.73,435.14,241.6,694.56,285.39,374.99,156.35548400878906,126.83236694335938,105.28038024902344,351.9851379394531,104.64502716064453,84390.0,12370.0,13460.0,7.920000076293945,116.96883392333984,18.864181518554688,244.20870971679688,11.429402351379395,16.59593391418457
2022-02-16,987.75,371.58,387.57,434.98,241.88,694.5,285.51,375.24,156.1980438232422,127.02692413330078,104.69729614257812,351.8962097167969,104.65455627441406,83150.0,12690.0,13810.0,7.639999866485596,119.39545440673828,18.85515785217285,243.51596069335938,11.537566184997559,16.71714210510254
2022-02-17,996.76,371.86,388.16,436.17,242.01,698.62,285.63,375.64,151.52442932128906,124.98391723632812,104.81200408935547,341.4294738769531,104.68301391601562,81150.0,12420.0,13540.0,8.25,117.0632553100586,18.494295120239258,241.43765258789062,11.70882511138916,16.691015243530273
2022-02-18,,,,,,,,,149.989501953125,124.04995727539062,103.66494750976562,337.5353088378906,104.6925048828125,,,,7.75,117.86583709716797,16.708017349243164,241.1201629638672,11.546579360961914,16.316625595092773
2022-02-20,1026.29,371.51,387.87,436.32,242.07,699.21,285.64,375.1,,,,,,73860.0,12450.0,13560.0,,,,,,
2022-02-21,1031.0,371.48,387.33,435.32,241.66,696.55,285.63,374.73,,,,,,72850.0,12580.0,13770.0,,,,,,
2022-02-22,1065.89,370.27,385.73,433.6,241.54,691.08,285.59,373.78,148.6021728515625,123.7386474609375,101.58113861083984,334.1452331542969,104.67353820800781,73520.0,12640.0,13900.0,7.820000171661377,116.29844665527344,15.535207748413086,243.14071655273438,11.537566184997559,15.916106224060059
2022-02-23,1068.3,368.73,383.79,431.49,241.43,685.15,285.42,372.68,144.88291931152344,123.11600494384766,103.34951782226562,325.5860595703125,104.68301391601562,74390.0,12740.0,14150.0,7.630000114440918,114.89157104492188,14.831523895263672,238.4164581298828,11.537566184997559,15.681025505065918
2022-02-24,1053.13,367.59,383.16,431.15,242.24,684.67,285.19,371.64,149.83206176757812,123.61217498779297,105.10832977294922,336.5271911621094,104.68301391601562,72580.0,12290.0,13580.0,7.519999980926514,112.11559295654297,15.057063102722168,235.76084899902344,11.555593490600586,15.87257194519043
2022-02-25,,,,,,,,,151.8688201904297,127.39661407470703,106.16934204101562,341.7457275390625,104.6925048828125,,,,7.670000076293945,117.17655181884766,15.679553985595703,240.01365661621094,11.672772407531738,16.18602180480957
2022-02-27,1062.89,367.98,383.14,430.5,242.2,682.27,285.17,372.62,,,,,,72600.0,12530.0,13750.0,,,,,,
2022-02-28,1071.69,368.84,384.07,430.67,242.7,682.66,285.21,374.24,151.5933074951172,126.4334945678711,111.7516860961914,342.7637023925781,104.68301391601562,72570.0,12510.0,13770.0,7.699999809265137,116.79888153076172,15.652487754821777,236.82083129882812,11.717842102050781,16.125078201293945
2022-03-01,1075.93,370.37,385.75,432.0,242.99,686.6,285.2,376.13,148.56280517578125,125.73301696777344,113.99798583984375,337.5155334472656,104.71149444580078,72770.0,12050.0,13430.0,7.639999866485596,110.39713287353516,15.5261869430542,231.84774780273438,11.758574485778809,15.85516357421875
2022-03-02,1103.41,370.96,386.15,431.67,243.07,685.27,285.02,377.21,151.7802276611328,127.63011932373047,116.14872741699219,343.1788635253906,104.6925048828125,73710.0,11930.0,13150.0,7.940000057220459,115.62805938720703,15.86900806427002,233.11520385742188,11.740472793579102,16.212148666381836
2022-03-03,1090.52,372.05,386.88,430.84,243.4,682.06,285.13,379.13,149.96981811523438,128.28192138671875,114.96341705322266,338.276611328125,104.71149444580078,73400.0,11860.0,13070.0,7.489999771118164,115.51475524902344,15.977266311645508,228.9645233154297,11.63184928894043,16.1076602935791
2022-03-04,,,,,,,,,147.34274291992188,128.9240264892578,119.49429321289062,333.3742980957031,104.6925048828125,,,,7.96999979019165,111.58684539794922,16.20280647277832,228.1518096923828,11.604691505432129,15.829041481018066
2022-03-06,1093.55,372.7,387.56,431.03,243.71,682.76,285.17,380.34,,,,,,74270.0,11730.0,12950.0,,,,,,
2022-03-07,1089.4,372.63,387.4,429.92,244.28,679.54,284.99,380.71,141.9508514404297,126.67671966552734,120.1825180053711,321.0791015625,104.70199584960938,73730.0,11670.0,12770.0,7.539999961853027,108.85806274414062,16.906492233276367,217.04464721679688,11.622795104980469,15.463356018066406
2022-03-08,1060.9,372.3,387.21,429.42,244.74,677.29,285.02,380.35,141.26210021972656,124.08887481689453,121.34868621826172,319.586669921875,104.6925048828125,70630.0,11630.0,12970.0,7.550000190734863,109.37737274169922,16.879425048828125,215.5546417236328,11.523222923278809,15.315338134765625
2022-03-09,1045.33,371.47,386.52,429.92,243.91,679.07,285.2,379.53,146.8507843017578,126.4334945678711,120.26854705810547,331.0911865234375,104.6925048828125,71400.0,12370.0,13330.0,7.800000190734863,113.66410064697266,16.78921127319336,215.2450408935547,11.41459846496582,15.663610458374023
2022-03-10,1044.05,370.17,385.23,429.41,243.29,677.82,285.24,377.91,144.28271484375,126.38484191894531,122.66780090332031,327.4144592285156,104.68301391601562,70620.0,11890.0,13020.0,8.119999885559082,113.53189849853516,16.89746856689453,214.79029846191406,11.577537536621094,15.550422668457031
2022-03-11,,,,,,,,,141.7441864013672,125.441162109375,120.7464828491211,320.6244201660156,104.67353820800781,,,,7.789999961853027,116.34566497802734,17.005733489990234,219.5021514892578,11.441755294799805,15.576544761657715
2022-03-13,1048.8,369.69,384.7,428.13,243.76,673.58,285.2,377.53,,,,,,68000.0,11470.0,12660.0,,,,,,
2022-03-14,1029.98,369.04,383.99,427.34,243.61,671.34,285.15,376.48,139.1171112060547,126.32647705078125,115.6325454711914,314.4669189453125,104.65455627441406,67040.0,11780.0,12970.0,6.760000228881836,121.54825592041016,17.278987884521484,218.8345489501953,11.333131790161133,15.559130668640137
2022-03-15,994.64,369.51,384.6,427.97,243.34,672.65,285.12,377.19,143.790771484375,128.84619140625,113.62519836425781,324.3307800292969,104.65455627441406,66400.0,11660.0,13070.0,6.989999771118164,122.23313903808594,17.16057777404785,225.0170440673828,11.613741874694824,15.715855598449707
2022-03-16,999.11,371.01,385.54,426.66,243.95,668.96,285.29,379.29,148.46441650390625,130.39303588867188,113.8832778930664,336.3591613769531,104.66403198242188,68020.0,12040.0,13210.0,7.099999904632568,121.36752319335938,17.260770797729492,230.4061279296875,11.677108764648438,16.151195526123047
2022-03-17,,,,,,,,,149.51724243164062,132.4555206298828,119.84796142578125,340.4311828613281,104.6925048828125,,,,6.75,116.98236083984375,17.224334716796875,229.7578887939453,11.767627716064453,16.5081787109375
2022-03-18,,,,,,,,,152.57720947265625,133.27272033691406,119.66633605957031,347.3992004394531,104.67353820800781,,,,6.699999809265137,113.45328521728516,16.92375373840332,231.1608123779297,11.595638275146484,16.586536407470703
2022-03-20,1021.01,371.94,386.6,427.22,244.54,671.41,285.17,380.87,,,,,,72400.0,12160.0,13360.0,,,,,,
2022-03-21,1049.28,371.18,385.48,425.53,244.76,666.0,285.15,380.34,152.28741455078125,133.17123413085938,123.71665954589844,346.433349609375,104.64502716064453,70960.0,12070.0,13430.0,6.449999809265137,114.1476821899414,16.841773986816406,227.677734375,11.55038070678711,16.586536407470703
2022-03-22,1065.69,370.47,384.29,423.78,244.67,660.33,285.13,379.8,154.4757843017578,133.20050048828125,122.99697875976562,353.24163818359375,104.64502716064453,72750.0,12070.0,13520.0,6.960000038146973,113.82427215576172,16.70514678955078,230.38677978515625,11.668055534362793,16.577829360961914
2022-03-23,1089.49,370.8,384.29,424.26,244.71,662.34,285.18,380.72,152.10011291503906,130.8095245361328,125.55904388427734,348.1650695800781,104.64502716064453,70790.0,12040.0,13630.0,6.800000190734863,109.57227325439453,16.677820205688477,228.4517364501953,11.613741874694824,16.44647216796875
2022-03-24,1109.86,369.43,382.51,423.14,244.61,658.97,285.29,379.5,156.0529327392578,132.37098693847656,126.95999145507812,355.9035949707031,104.63556671142578,70110.0,12420.0,13950.0,6.78000020980835,110.61862182617188,16.778017044067383,232.45729064941406,11.269765853881836,16.481494903564453
2022-03-25,,,,,,,,,155.9642333984375,132.98580932617188,132.9956512451172,355.6067810058594,104.62608337402344,,,,6.650000095367432,111.37959289550781,17.224334716796875,233.7344207763672,11.29692268371582,16.411441802978516
2022-03-27,1154.12,367.64,380.28,420.96,244.55,652.09,285.26,377.62,,,,,,70110.0,12340.0,13800.0,,,,,,
2022-03-28,1168.1,367.59,380.62,421.76,244.39,655.01,285.23,377.7,157.81744384765625,133.9519500732422,129.66598510742188,361.10882568359375,104.61658477783203,71750.0,12390.0,13750.0,6.840000152587891,107.26077270507812,16.987512588500977,235.0502471923828,11.188297271728516,16.376405715942383
2022-03-29,1127.25,367.05,380.44,422.82,244.01,658.56,285.2,376.74,161.1689453125,134.74241638183594,129.8195037841797,367.32342529296875,104.62608337402344,72400.0,12630.0,13960.0,6.940000057220459,107.31784057617188,17.19700813293457,240.11041259765625,11.161144256591797,16.525287628173828
2022-03-30,1146.31,367.88,381.73,424.6,244.22,664.52,285.3,376.95,159.02005004882812,135.0059051513672,130.98056030273438,363.26617431640625,104.63556671142578,71270.0,12770.0,14030.0,7.170000076293945,105.63417053222656,17.187904357910156,240.9424591064453,11.152090072631836,16.358896255493164
2022-03-31,1125.38,368.7,383.11,425.96,244.22,669.23,285.4,377.53,156.6641082763672,133.68846130371094,129.10943603515625,358.7635498046875,104.64502716064453,70090.0,12520.0,13810.0,6.949999809265137,103.18950653076172,17.19700813293457,239.24929809570312,11.19735050201416,16.122440338134766
2022-04-01,,,,,,,,,156.2008056640625,134.74241638183594,132.88050842285156,358.0807189941406,104.6241683959961,,,,6.909999847412109,104.94927978515625,17.93480682373047,241.1553192138672,11.238265991210938,16.1925048828125
2022-04-03,1130.77,368.76,383.01,425.47,244.31,668.08,285.33,377.94,,,,,,71690.0,12540.0,13900.0,,,,,,
2022-04-04,1155.72,369.26,383.71,426.42,244.21,671.76,285.36,378.59,159.16790771484375,133.62014770507812,133.25474548339844,365.4530944824219,104.61466979980469,74310.0,12380.0,13840.0,7.21999979019165,104.87318420410156,17.834609985351562,238.8139190673828,11.18371295928955,16.323867797851562
2022-04-05,1186.08,369.2,383.58,425.93,243.86,669.72,285.41,377.67,155.81637573242188,133.9031524658203,130.19374084472656,357.33856201171875,104.60518646240234,72600.0,12540.0,13930.0,7.050000190734863,102.4475326538086,17.688873291015625,240.43936157226562,11.22008228302002,16.13995933532715
2022-04-06,1172.07,368.36,382.86,425.09,244.14,667.37,285.37,376.24,152.12969970703125,135.94276428222656,130.05938720703125,349.5802001953125,104.59568786621094,72360.0,12310.0,13800.0,7.0,100.90654754638672,17.79817771911621,243.29354858398438,11.311005592346191,15.938535690307617
2022-04-07,1156.03,368.3,382.8,424.7,244.29,666.39,285.37,376.39,152.3662567138672,138.55816650390625,131.24925231933594,350.4114685058594,104.6241683959961,73000.0,12260.0,13900.0,6.909999847412109,101.90534210205078,18.04410743713379,246.09938049316406,11.265544891357422,15.921021461486816
2022-04-08,,,,,,,,,150.23707580566406,139.38768005371094,134.23350524902344,345.5130310058594,104.61466979980469,,,,6.84499979019165,103.57950592041016,18.645275115966797,243.29354858398438,11.265544891357422,15.885990142822266
2022-04-10,1194.84,367.99,382.14,423.6,244.39,663.23,285.44,376.37,,,,,,71510.0,12380.0,13900.0,,,,,,
2022-04-11,1181.24,367.0,381.02,422.57,244.45,659.32,285.55,375.71,146.45181274414062,136.61614990234375,131.4891357421875,337.3390808105469,104.60518646240234,69990.0,12300.0,13850.0,6.599999904632568,104.72097778320312,18.27182388305664,242.31637573242188,11.265544891357422,15.61451244354248
2022-04-12,1198.22,365.86,379.92,421.83,244.52,656.41,285.48,374.15,145.80123901367188,135.2889404296875,133.3123321533203,335.9140625,104.6336669921875,69510.0,12490.0,13930.0,6.545000076293945,103.3702392578125,18.554189682006836,241.07794189453125,11.265544891357422,15.579483032226562
2022-04-13,1200.24,365.81,380.06,422.42,244.65,658.29,285.73,374.83,148.1472930908203,135.95254516601562,136.8243408203125,342.7421875,104.64315795898438,69380.0,12360.0,13800.0,6.550000190734863,103.76023864746094,18.891206741333008,243.16778564453125,11.274636268615723,15.675811767578125
