,601,602,700,701,702,TA35.TA,TA90.TA,SPY,QQQ,^RUT,IEI,LQD,GSG,GLD,OIL
,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close
2015-10-15,332.28,341.57,451.41,280.45,322.79,1527.0699462890625,818.530029296875,176.02635192871094,101.34251403808594,1162.77001953125,111.38880920410156,91.60733032226562,17.329999923706055,113.29000091552734,19.245899200439453
2015-10-16,,,,,,,,176.82672119140625,101.76605987548828,1162.31005859375,111.31739807128906,91.63862609863281,17.34000015258789,112.48999786376953,19.525999069213867
2015-10-18,332.63,341.79,451.54,280.51,322.77,1544.6700439453125,827.0700073242188,,,,,,,,
2015-10-19,332.38,341.48,451.33,280.53,322.77,1539.0799560546875,822.9400024414062,176.91366577148438,102.3496322631836,1164.300048828125,111.32630157470703,91.63085174560547,17.030000686645508,112.0199966430664,19.000099182128906
2015-10-20,332.21,341.21,451.2,280.51,322.78,1540.800048828125,831.3400268554688,176.68748474121094,101.8225326538086,1163.27001953125,111.11215209960938,91.45848846435547,17.049999237060547,112.7300033569336,18.881000518798828
2015-10-21,332.41,341.56,451.73,280.5,322.78,1547.469970703125,841.9600219726562,175.59144592285156,101.20132446289062,1144.949951171875,111.2103042602539,91.91277313232422,16.899999618530273,111.7300033569336,18.576000213623047
2015-10-22,332.88,342.05,452.6,280.51,322.79,1545.2900390625,831.8599853515625,178.55780029296875,103.26264953613281,1154.52001953125,111.34418487548828,92.10863494873047,16.959999084472656,111.69000244140625,18.549999237060547
2015-10-23,,,,,,,,180.5150909423828,106.15221405029297,1166.06005859375,110.98719024658203,91.7718276977539,16.799999237060547,111.5,18.41990089416504
2015-10-25,332.74,341.83,452.33,280.51,322.78,1580.3299560546875,826.3400268554688,,,,,,,,
2015-10-26,333.51,342.82,453.42,280.48,322.79,1575.1700439453125,827.6199951171875,180.07144165039062,106.21812438964844,1159.5,111.10318756103516,91.93632507324219,16.649999618530273,111.43000030517578,18.190000534057617
2015-10-27,334.52,343.88,454.81,280.48,322.81,1564.489990234375,826.9600219726562,179.72349548339844,106.43457794189453,1145.2900390625,111.25491333007812,91.95980834960938,16.520000457763672,111.68000030517578,17.84000015258789
2015-10-28,333.71,343.13,454.22,280.45,322.8,1566.1500244140625,827.2000122070312,181.76776123046875,107.31932830810547,1178.719970703125,110.81768035888672,91.59947204589844,16.989999771118164,110.77999877929688,18.908599853515625
2015-10-29,332.79,342.09,453.08,280.5,322.78,1573.5400390625,824.2000122070312,181.66339111328125,107.1499252319336,1165.6300048828125,110.52311706542969,90.95720672607422,16.899999618530273,109.72000122070312,18.847999572753906
2015-10-30,,,,,,,,180.88047790527344,106.66991424560547,1161.8599853515625,110.57671356201172,91.19219207763672,17.06999969482422,109.30000305175781,19.191600799560547
2015-11-01,332.88,342.22,453.1,280.5,322.82,1574.4100341796875,825.530029296875,,,,,,,,
2015-11-02,332.21,341.31,452.2,280.45,322.8,1577.8199462890625,823.9199829101562,183.0204620361328,107.87467956542969,1186.0899658203125,110.3506851196289,90.80018615722656,16.950000762939453,108.58999633789062,19.035200119018555
2015-11-03,331.62,340.48,451.05,280.42,322.77,1582.719970703125,825.3800048828125,183.5510711669922,108.25114440917969,1191.5799560546875,110.24343872070312,90.80805206298828,17.31999969482422,106.9800033569336,19.778900146484375
2015-11-04,331.57,340.33,450.86,280.42,322.75,1583.0,826.0800170898438,182.99435424804688,108.26055908203125,1190.3800048828125,110.02898406982422,90.70594787597656,16.959999084472656,105.97000122070312,19.202299118041992
2015-11-05,331.53,340.15,450.73,280.46,322.74,1581.7900390625,819.0700073242188,182.81166076660156,107.96880340576172,1190.68994140625,109.98431396484375,90.72946166992188,16.729999542236328,105.63999938964844,18.84000015258789
2015-11-06,,,,,,,,182.7159881591797,108.04411315917969,1199.75,109.564453125,90.14036560058594,16.610000610351562,104.0999984741211,18.466999053955078
2015-11-08,330.52,338.91,449.27,280.52,322.65,1570.18994140625,811.4400024414062,,,,,,,,
2015-11-09,330.21,338.6,448.77,280.45,322.61,1562.1500244140625,816.4299926757812,181.01097106933594,106.89579010009766,1184.4300537109375,109.46614074707031,89.9911117553711,16.420000076293945,104.4000015258789,18.311599731445312
2015-11-10,330.73,339.21,449.57,280.47,322.61,1564.7099609375,814.969970703125,181.42849731445312,106.6228256225586,1187.699951171875,109.67162322998047,90.21892547607422,16.360000610351562,104.18000030517578,18.430500030517578
2015-11-11,330.89,339.09,449.53,280.49,322.59,1574.1199951171875,820.0,180.7152099609375,106.4910659790039,1178.0699462890625,109.64479064941406,90.21102142333984,16.190000534057617,103.83000183105469,17.969999313354492
2015-11-12,331.22,339.64,450.11,280.46,322.59,1557.489990234375,823.010009765625,178.1924285888672,105.45568084716797,1154.81005859375,109.68054962158203,90.17963409423828,15.90999984741211,103.8499984741211,17.639999389648438
2015-11-13,,,,,,,,176.19163513183594,103.38497161865234,1146.550048828125,109.94860076904297,90.44669342041016,15.710000038146973,103.55999755859375,17.024999618530273
2015-11-15,331.73,340.34,451.01,280.44,322.64,1517.3599853515625,806.280029296875,,,,,,,,
2015-11-16,331.83,340.29,450.82,280.42,322.58,1545.4200439453125,817.1099853515625,178.87098693847656,104.87216186523438,1156.0799560546875,110.02010345458984,90.46245574951172,15.800000190734863,103.70999908447266,17.6299991607666
2015-11-17,331.37,339.4,449.67,280.49,322.58,1558.5,820.4000244140625,178.74046325683594,104.9380111694336,1153.2099609375,109.97541046142578,90.55670166015625,15.550000190734863,102.33999633789062,17.15999984741211
2015-11-18,331.26,339.11,449.39,280.42,322.59,1569.260009765625,824.4199829101562,181.57640075683594,106.95226287841797,1171.75,109.86820220947266,90.58023071289062,15.600000381469727,102.43000030517578,17.21109962463379
2015-11-19,331.59,339.48,450.02,280.44,322.62,1573.6600341796875,817.97998046875,181.4197998046875,107.0275650024414,1166.72998046875,109.96646881103516,90.84733581542969,15.609999656677246,103.55999755859375,17.152099609375
2015-11-20,,,,,,,,182.08094787597656,107.75231170654297,1175.1500244140625,109.9039077758789,90.83161926269531,15.579999923706055,103.08999633789062,17.31999969482422
2015-11-22,331.32,339.33,449.99,280.47,322.57,1576.1400146484375,815.739990234375,,,,,,,,
2015-11-23,330.95,338.99,449.32,280.45,322.52,1573.6800537109375,806.47998046875,181.8721923828125,107.44171905517578,1180.3599853515625,109.96646881103516,90.86304473876953,15.670000076293945,102.26000213623047,17.38010025024414
2015-11-24,331.43,339.74,450.03,280.46,322.53,1562.280029296875,796.8800048828125,182.11573791503906,107.34759521484375,1188.81005859375,110.03793334960938,90.89445495605469,15.890000343322754,102.94000244140625,17.84000015258789
2015-11-25,331.89,340.21,450.36,280.41,322.55,1560.22998046875,803.3099975585938,182.08963012695312,107.44171905517578,1198.02001953125,110.02898406982422,90.98088836669922,15.890000343322754,102.45999908447266,17.700000762939453
2015-11-26,331.98,340.24,450.38,280.4,322.55,1561.489990234375,800.3200073242188,,,,,,,,
2015-11-27,,,,,,,,182.2984619140625,107.5923080444336,1202.3800048828125,110.11834716796875,91.01228332519531,15.630000114440918,101.25,17.3799991607666
2015-11-29,331.61,339.83,450.1,280.4,322.6,1562.949951171875,795.0,,,,,,,,
2015-11-30,331.33,339.58,449.75,280.41,322.61,1560.5,799.3699951171875,181.54161071777344,107.31932830810547,1198.1099853515625,110.11834716796875,91.05158233642578,15.510000228881836,101.91999816894531,17.190000534057617
2015-12-01,331.76,340.09,450.36,280.42,322.57,1572.9000244140625,803.0900268554688,183.27273559570312,108.39234924316406,1204.1600341796875,110.40904998779297,91.73609161376953,15.579999923706055,102.27999877929688,17.15999984741211
2015-12-02,331.62,339.97,450.14,280.44,322.56,1575.4000244140625,810.7000122070312,181.4024200439453,107.72408294677734,1191.68994140625,110.19437408447266,91.51557159423828,15.210000038146973,100.69000244140625,16.889999389648438
2015-12-03,331.13,339.35,449.3,280.43,322.51,1561.1700439453125,806.2999877929688,178.86228942871094,105.89807891845703,1170.5699462890625,109.702392578125,90.3023681640625,15.430000305175781,101.76000213623047,17.030000686645508
2015-12-04,,,,,,,,182.35061645507812,108.37352752685547,1183.4000244140625,109.85447692871094,90.79080963134766,15.350000381469727,104.0199966430664,16.621700286865234
2015-12-06,330.67,338.78,448.53,280.39,322.51,1567.4000244140625,795.5599975585938,,,,,,,,
2015-12-07,330.82,339.07,448.9,280.4,322.5,1555.72998046875,790.97998046875,181.24581909179688,107.88407897949219,1164.300048828125,110.00656127929688,90.9483871459961,14.770000457763672,102.66999816894531,15.880000114440918
2015-12-08,330.79,339.18,449.35,280.38,322.58,1542.3800048828125,781.3900146484375,180.02792358398438,107.89348602294922,1159.4000244140625,110.07807922363281,90.83024597167969,14.640000343322754,102.83999633789062,15.720000267028809
2015-12-09,330.41,338.66,448.88,280.41,322.58,1544.4100341796875,774.9600219726562,178.62741088867188,106.2557373046875,1145.8699951171875,110.22122192382812,90.80657196044922,14.619999885559082,102.63999938964844,15.618000030517578
2015-12-10,330.77,339.18,449.38,280.39,322.57,1533.219970703125,772.969970703125,179.0884552001953,106.73577117919922,1149.02001953125,110.06021118164062,90.5938720703125,14.529999732971191,102.55000305175781,15.569999694824219
2015-12-11,,,,,,,,175.6175079345703,104.2791519165039,1123.6099853515625,110.55217742919922,90.75143432617188,14.3100004196167,103.11000061035156,15.145999908447266
2015-12-13,330.84,339.7,450.36,280.32,322.57,1494.5,757.4500122070312,,,,,,,,
2015-12-14,330.12,339.08,449.78,280.28,322.57,1487.3599853515625,749.969970703125,176.50486755371094,105.06978607177734,1115.8599853515625,110.13175964355469,90.08183288574219,14.15999984741211,101.79000091552734,15.229999542236328
2015-12-15,329.82,338.66,449.11,280.27,322.51,1509.8599853515625,758.9299926757812,178.35769653320312,105.70982360839844,1131.550048828125,109.93497467041016,90.0896987915039,14.25,101.5199966430664,15.406900405883789
2015-12-16,329.92,338.79,449.51,280.22,322.56,1501.6500244140625,758.3699951171875,180.9674530029297,107.28169250488281,1148.969970703125,109.74715423583984,90.07391357421875,14.069999694824219,102.75,14.930000305175781
2015-12-17,330.67,339.15,450.13,280.19,322.54,1519.0799560546875,769.6699829101562,178.20982360839844,105.71924591064453,1135.3599853515625,109.89918518066406,90.17634582519531,13.920000076293945,100.5,14.819899559020996
2015-12-18,,,,,,,,175.03500366210938,103.69129943847656,1121.02001953125,110.14070892333984,90.17634582519531,13.979999542236328,102.04000091552734,14.494199752807617
2015-12-20,330.97,339.79,450.96,280.12,322.57,1495.6700439453125,764.02001953125,,,,,,,,
2015-12-21,330.81,339.73,450.89,280.08,322.56,1498.93994140625,765.6900024414062,176.4789276123047,104.84310150146484,1127.739990234375,110.17650604248047,90.23936462402344,13.930000305175781,103.1500015258789,14.329999923706055
2015-12-22,330.57,339.44,450.55,280.06,322.56,1488.47998046875,758.1199951171875,178.08033752441406,105.53230285644531,1137.68994140625,109.98867797851562,90.12117004394531,13.899999618530273,102.61000061035156,14.519000053405762
2015-12-23,330.69,339.57,450.65,280.05,322.57,1498.0,758.030029296875,180.28555297851562,106.3158950805664,1152.8199462890625,109.85447692871094,90.19994354248047,14.260000228881836,102.30999755859375,15.050600051879883
2015-12-24,330.78,339.56,450.46,280.03,322.58,1517.43994140625,761.530029296875,179.98797607421875,106.29703521728516,1154.760009765625,109.91537475585938,90.4938735961914,14.289999961853027,103.05000305175781,15.133899688720703
2015-12-27,330.97,339.91,451.32,280.04,322.6,1533.8499755859375,772.6900024414062,,,,,,,,
2015-12-28,330.97,339.98,451.61,280.03,322.62,1524.6700439453125,773.9299926757812,179.57672119140625,106.24039459228516,1148.2099609375,109.96015167236328,90.38328552246094,14.069999694824219,102.2699966430664,14.770000457763672
2015-12-29,330.86,339.82,451.35,280.02,322.61,1534.5899658203125,770.4099731445312,181.49314880371094,107.91146087646484,1160.52001953125,109.66458129882812,89.91716766357422,14.34000015258789,102.19999694824219,15.132699966430664
2015-12-30,330.65,339.48,450.97,280.0,322.62,1527.9599609375,766.739990234375,180.20680236816406,106.93903350830078,1149.6400146484375,109.69147491455078,89.91716766357422,14.109999656677246,101.41999816894531,14.75
2015-12-31,331.0,339.65,451.26,280.07,322.68,1528.739990234375,766.6799926757812,178.4041290283203,105.60784912109375,1135.8900146484375,109.80790710449219,90.06724548339844,14.229999542236328,101.45999908447266,14.89840030670166
2016-01-03,331.64,340.11,451.71,280.1,322.68,1540.9000244140625,781.1099853515625,,,,,,,,
2016-01-04,331.67,340.28,451.98,279.94,322.65,1524.0999755859375,772.4500122070312,175.91014099121094,103.37975311279297,1108.6199951171875,110.03178405761719,90.0198745727539,14.119999885559082,102.88999938964844,14.90999984741211
2016-01-05,331.55,340.08,451.83,279.92,322.66,1531.4200439453125,775.3099975585938,176.20761108398438,103.20034790039062,1110.43994140625,110.07655334472656,90.06724548339844,13.979999542236328,103.18000030517578,14.67490005493164
2016-01-06,331.31,339.97,452.05,279.95,322.66,1523.4100341796875,764.739990234375,173.9849395751953,102.20903778076172,1094.3699951171875,110.39896392822266,90.42279052734375,13.569999694824219,104.66999816894531,14.15999984741211
2016-01-07,331.22,340.21,452.98,279.94,322.71,1493.969970703125,744.47998046875,169.8107147216797,99.0085220336914,1064.5699462890625,110.6497802734375,90.4938735961914,13.4399995803833,106.1500015258789,13.899999618530273
2016-01-08,,,,,,,,167.94680786132812,98.19659423828125,1046.199951171875,110.8736572265625,90.56493377685547,13.420000076293945,105.68000030517578,13.550000190734863
2016-01-10,331.55,340.72,453.94,279.96,322.76,1487.1500244140625,741.1199951171875,,,,,,,,
2016-01-11,331.08,340.08,453.35,279.93,322.75,1492.800048828125,746.6500244140625,168.1130828857422,98.49870300292969,1041.9000244140625,110.73931121826172,90.27265167236328,12.960000038146973,104.73999786376953,12.800000190734863
2016-01-12,330.74,339.83,453.15,279.9,322.76,1502.5999755859375,747.9099731445312,169.46945190429688,99.64108276367188,1044.699951171875,110.94528198242188,90.47808074951172,12.930000305175781,104.20999908447266,12.579999923706055
2016-01-13,330.85,340.17,453.57,279.95,322.75,1497.780029296875,740.7899780273438,165.24282836914062,96.20453643798828,1010.1900024414062,111.169189453125,90.75456237792969,12.829999923706055,104.72000122070312,12.415300369262695
2016-01-14,330.58,340.59,454.25,279.91,322.78,1454.4000244140625,717.5599975585938,167.95555114746094,98.25321960449219,1025.6700439453125,111.14231872558594,90.30426788330078,12.890000343322754,103.0199966430664,12.609999656677246
2016-01-15,,,,,,,,164.35020446777344,95.2037582397461,1007.719970703125,111.44681549072266,90.16999816894531,12.550000190734863,104.08000183105469,12.0
2016-01-17,330.61,340.73,454.69,279.87,322.81,1448.75,715.1400146484375,,,,,,,,
2016-01-18,330.02,340.07,453.99,279.72,322.8,1456.300048828125,717.739990234375,,,,,,,,
2016-01-19,329.95,339.89,453.88,279.77,322.82,1464.1600341796875,724.1400146484375,164.56893920898438,95.41146087646484,994.8699951171875,111.33935546875,89.76710510253906,12.420000076293945,103.9800033569336,11.720000267028809
2016-01-20,329.97,340.62,455.1,279.72,322.85,1433.5799560546875,702.9400024414062,162.46002197265625,95.11878967285156,999.3099975585938,111.63489532470703,89.90135192871094,12.279999732971191,105.37000274658203,11.539999961853027
2016-01-21,330.31,341.07,455.03,279.72,322.86,1439.989990234375,710.8900146484375,163.37010192871094,95.21322631835938,997.3400268554688,111.52742004394531,89.64066314697266,12.529999732971191,105.48999786376953,11.8100004196167
2016-01-22,,,,,,,,166.72169494628906,97.97000885009766,1020.6599731445312,111.36621856689453,89.69598388671875,13.020000457763672,105.0,12.79699993133545
2016-01-24,330.42,340.83,454.29,279.7,322.84,1463.93994140625,720.489990234375,,,,,,,,
2016-01-25,330.96,341.17,454.56,279.7,322.85,1452.9300537109375,716.8099975585938,164.20144653320312,96.51609802246094,997.3699951171875,111.482666015625,89.60115051269531,12.59000015258789,106.08000183105469,12.309000015258789
