,658,690,637,XLK,SHV,700,704,QQQ,IEI,LQD,GLD,127,143,603,702,712,170,OIL,701
,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,closingIndexPrice,closingIndexPrice,Adj Close,Adj Close,Adj Close,Adj Close,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,closingIndexPrice,Adj Close,closingIndexPrice
2013-10-09,317.11,355.3,246.62,27.608497619628906,99.68391418457031,398.86,470.42,70.63877868652344,104.88053131103516,82.24111938476562,126.11000061035156,1736.69,861.91,282.48,316.0,307.95,1292.62,42.5640983581543,276.61
2013-10-10,316.7,355.07,246.63,28.070823669433594,99.68391418457031,398.59,469.82,72.13450622558594,104.87187957763672,82.35730743408203,124.2699966430664,1735.25,867.59,282.45,316.0,307.82,1302.15,43.23460006713867,276.5
2013-10-11,,,,28.30634117126465,99.69297790527344,,,72.70343017578125,104.95857238769531,82.46619415283203,122.5999984741211,,,,,,,42.715999603271484,
2013-10-13,317.17,355.18,246.68,,,398.72,469.98,,,,,1711.81,861.73,282.62,316.03,308.13,1289.91,,276.53
2013-10-14,316.4,354.93,246.58,28.402292251586914,99.68391418457031,398.42,469.2,73.21729278564453,104.75916290283203,82.21211242675781,122.83000183105469,1682.83,862.83,282.99,316.04,309.02,1217.61,43.1619987487793,276.46
2013-10-15,316.04,354.82,246.51,28.227832794189453,99.66583251953125,398.27,468.88,72.93284606933594,104.84588623046875,82.22659301757812,123.7300033569336,1677.73,865.79,282.73,316.06,308.62,1216.14,42.79389953613281,276.44
2013-10-16,316.23,355.32,246.31,28.498252868652344,99.67486572265625,398.93,469.96,73.75868225097656,105.10590362548828,82.83648681640625,123.54000091552734,1696.26,868.56,282.52,316.12,308.14,1221.47,43.279998779296875,276.41
2013-10-17,318.05,356.62,246.47,28.506973266601562,99.70199584960938,400.63,473.26,74.1807861328125,105.34862518310547,83.44640350341797,127.41999816894531,1695.48,873.3,283.24,316.25,308.57,1220.23,42.395999908447266,276.43
2013-10-18,,,,28.995471954345703,99.71106719970703,,,75.38288116455078,105.36598205566406,83.55532836914062,126.8499984741211,,,,,,,42.61000061035156,
2013-10-20,319.13,357.14,246.47,,,401.3,474.71,,,,,1696.64,878.38,283.91,316.28,309.08,1225.79,,276.47
2013-10-21,318.7,357.17,246.35,29.15248680114746,99.71106719970703,401.35,474.72,75.54806518554688,105.31397247314453,83.33749389648438,126.9800033569336,1688.74,876.16,284.1,316.32,309.3,1224.33,42.24259948730469,276.4
2013-10-22,319.48,357.75,246.3,29.143760681152344,99.70199584960938,402.16,476.27,75.65819549560547,105.6087417602539,83.84569549560547,129.33999633789062,1724.83,883.69,284.26,316.35,309.41,1249.33,41.79349899291992,276.22
2013-10-23,319.21,357.88,246.33,29.004186630249023,99.71106719970703,402.28,476.54,75.19935607910156,105.65203857421875,83.82398223876953,128.69000244140625,1727.36,874.42,283.93,316.42,309.1,1249.49,41.0099983215332,276.47
2013-10-24,319.2,358.01,246.34,29.0739688873291,99.71106719970703,402.44,476.58,75.52973175048828,105.59133911132812,83.73684692382812,129.89999389648438,1752.11,874.59,283.92,316.53,309.07,1259.82,41.11600112915039,276.46
2013-10-25,,,,29.22226333618164,99.71106719970703,,,76.07109069824219,105.67806243896484,83.72956085205078,130.4600067138672,,,,,,,41.4109992980957,
2013-10-27,319.79,358.22,246.26,,,402.69,477.23,,,,,1756.83,874.22,284.16,316.49,309.3,1263.25,,276.58
2013-10-28,320.0,358.23,246.27,29.318220138549805,99.69297790527344,402.72,477.27,76.0894546508789,105.65203857421875,83.80939483642578,130.55999755859375,1746.33,869.6,284.19,316.6,309.2,1255.29,41.856201171875,276.53
2013-10-29,319.86,358.03,246.35,29.5101375579834,99.69297790527344,402.47,476.8,76.21794128417969,105.73009490966797,83.92562866210938,129.77000427246094,1754.52,872.21,284.32,316.57,309.21,1262.76,41.6973991394043,276.46
2013-10-30,320.34,358.05,246.25,29.449064254760742,99.70199584960938,402.5,476.84,76.14451599121094,105.61737060546875,83.75862884521484,129.60000610351562,1774.1,865.26,284.52,316.61,309.35,1274.46,41.34000015258789,276.47
2013-10-31,319.33,357.6,246.19,29.353111267089844,99.70199584960938,401.92,475.63,75.97018432617188,105.61737060546875,83.64242553710938,127.73999786376953,1791.09,863.72,284.21,316.58,308.9,1282.26,41.141998291015625,276.42
2013-11-01,,,,29.36183738708496,99.69297790527344,,,75.98851776123047,105.34494018554688,83.41663360595703,126.94999694824219,,,,,,,40.709999084472656,
2013-11-03,318.51,357.14,246.12,,,401.34,474.36,,,,,1802.19,870.14,284.04,316.6,308.61,1293.21,,276.3
2013-11-04,319.15,357.27,246.23,29.475238800048828,99.69297790527344,401.52,474.67,76.09864807128906,105.46638488769531,83.43848419189453,126.80999755859375,1815.53,873.64,284.5,316.58,308.94,1297.2,40.53990173339844,276.29
2013-11-05,318.28,356.72,246.23,29.396730422973633,99.69297790527344,400.83,473.23,76.18123626708984,105.31890869140625,83.0815200805664,126.55999755859375,1810.07,872.49,284.31,316.58,308.68,1296.19,40.07400131225586,276.17
2013-11-06,318.31,356.98,246.19,29.693317413330078,99.69297790527344,401.15,473.82,76.162841796875,105.54450225830078,83.17622375488281,127.19999694824219,1817.58,879.54,284.63,316.59,308.91,1303.02,40.652000427246094,276.22
2013-11-07,319.65,357.86,246.28,29.30949592590332,99.69297790527344,402.28,476.17,74.73137664794922,105.64860534667969,83.34378814697266,126.16000366210938,1824.52,888.05,285.0,316.63,309.4,1309.51,40.36669921875,276.33
2013-11-08,,,,29.57120132446289,99.69297790527344,,,75.7407455444336,105.15408325195312,82.52789306640625,124.27999877929688,,,,,,,40.54199981689453,
2013-11-10,318.52,357.26,246.24,,,401.51,474.4,,,,,1822.74,893.09,284.8,316.65,309.34,1307.75,,276.28
2013-11-11,318.84,357.5,246.22,29.6060791015625,99.70199584960938,401.81,475.1,75.6214828491211,105.12803649902344,82.38951110839844,123.87000274658203,1813.69,894.09,284.91,316.66,309.53,1303.14,40.77690124511719,276.32
2013-11-12,320.01,358.02,246.29,29.684587478637695,99.71106719970703,402.49,476.54,75.7407455444336,105.0325698852539,82.44775390625,122.44999694824219,1796.25,892.35,285.3,316.66,309.81,1287.86,40.03799819946289,276.33
2013-11-13,320.59,358.54,246.24,29.937562942504883,99.71106719970703,403.15,477.96,76.65840148925781,105.28419494628906,82.63716125488281,122.8499984741211,1783.79,885.27,285.56,316.72,310.05,1274.08,40.35200119018555,276.42
2013-11-14,321.29,358.98,246.12,29.859046936035156,99.71106719970703,403.71,479.13,76.89698791503906,105.5879135131836,83.08879089355469,124.2699966430664,1809.82,888.93,285.75,316.79,310.36,1296.87,40.50979995727539,276.48
2013-11-15,,,,29.920114517211914,99.70199584960938,,,77.04378509521484,105.56184387207031,83.08879089355469,124.31999969482422,,,,,,,40.51750183105469,
2013-11-17,322.34,359.15,246.7,,,403.89,479.43,,,,,1835.39,896.51,287.03,316.82,311.45,1322.95,,276.67
2013-11-18,322.99,359.17,246.77,29.806711196899414,99.70199584960938,403.93,479.37,76.29132080078125,105.70934295654297,83.46028900146484,122.9000015258789,1796.06,894.89,287.24,316.79,311.81,1294.79,40.16939926147461,276.63
2013-11-19,323.27,359.17,246.86,29.702028274536133,99.70199584960938,403.91,479.33,76.07109069824219,105.53583526611328,83.1689224243164,122.94999694824219,1832.87,888.16,287.42,316.88,312.1,1319.84,40.202701568603516,276.68
2013-11-20,322.94,358.98,246.84,29.6060791015625,99.71106719970703,403.67,478.73,75.88758850097656,105.44034576416016,82.81200408935547,120.12000274658203,1835.28,887.16,287.29,316.86,311.84,1317.63,40.220001220703125,276.66
2013-11-21,322.4,358.46,246.81,29.859046936035156,99.71106719970703,402.98,477.22,76.65840148925781,105.47509765625,82.97223663330078,119.94000244140625,1821.03,882.82,286.83,316.9,311.35,1303.35,40.845001220703125,276.65
2013-11-22,,,,29.7979793548584,99.71106719970703,,,77.07131958007812,105.55317687988281,83.26362609863281,119.91999816894531,,,,,,,40.63949966430664,
2013-11-24,323.43,359.35,247.01,,,404.11,479.51,,,,,1828.92,887.02,287.32,316.91,311.66,1312.67,,276.84
2013-11-25,323.73,359.47,247.14,29.7979793548584,99.71106719970703,404.25,479.7,77.25485229492188,105.61392211914062,83.40937805175781,120.45999908447266,1830.05,884.38,287.15,316.92,311.35,1312.96,40.37200164794922,276.92
2013-11-26,324.22,359.58,247.0,29.902667999267578,99.71106719970703,404.39,480.01,77.6585922241211,105.70067596435547,83.57689666748047,119.81999969482422,1814.34,879.51,287.34,316.87,311.47,1300.56,40.2239990234375,276.91
2013-11-27,324.05,359.49,246.97,30.1381893157959,99.71106719970703,404.29,479.71,78.19998168945312,105.6312255859375,83.59143829345703,119.45999908447266,1820.9,875.62,287.56,316.93,311.6,1299.71,39.63199996948242,276.86
2013-11-28,324.17,359.66,247.09,,,404.53,480.16,,,,,1812.61,873.89,287.83,316.98,311.88,1288.72,,276.77
2013-11-29,,,,30.26030921936035,99.70199584960938,,,78.66798400878906,105.6312255859375,83.5258560180664,120.69999694824219,,,,,,,39.759300231933594,
2013-12-01,324.99,360.12,247.2,,,405.12,481.41,,,,,1836.44,882.42,288.29,317.0,312.21,1314.33,,276.87
2013-12-02,324.57,359.91,247.23,30.16435432434082,99.69297790527344,404.82,480.79,78.4385986328125,105.39940643310547,83.1297836303711,117.58000183105469,1847.77,879.42,288.44,316.95,312.39,1316.46,39.959999084472656,276.95
2013-12-03,325.17,360.28,247.42,30.234140396118164,99.69297790527344,405.31,481.74,78.37435913085938,105.49494171142578,83.34172821044922,117.95999908447266,1850.27,872.78,288.73,316.95,312.83,1320.57,41.09199905395508,276.94
2013-12-04,324.75,360.01,247.57,30.26030921936035,99.70199584960938,404.95,481.09,78.44775390625,105.30396270751953,83.07129669189453,119.95999908447266,1852.29,863.21,288.67,316.99,312.83,1314.3,41.55009841918945,276.92
2013-12-05,323.88,359.52,247.59,30.16435432434082,99.71106719970703,404.3,479.7,78.34681701660156,105.16497039794922,82.88865661621094,118.30000305175781,1849.77,863.25,288.54,316.93,312.93,1304.02,41.64799880981445,276.96
2013-12-06,,,,30.37371063232422,99.71106719970703,,,78.91575622558594,105.11290740966797,83.06400299072266,118.55000305175781,,,,,,,41.72999954223633,
2013-12-08,323.97,359.68,247.69,,,404.48,480.0,,,,,1818.87,869.76,288.8,316.96,312.97,1284.17,,277.1
2013-12-09,324.69,360.25,247.88,30.469667434692383,99.70199584960938,405.2,481.53,79.23693084716797,105.13026428222656,83.188232421875,119.72000122070312,1801.0,873.01,288.98,317.03,313.08,1270.16,41.60329818725586,277.23
2013-12-10,325.54,360.68,247.88,30.408597946166992,99.71106719970703,405.71,482.48,79.18184661865234,105.31259155273438,83.52440643310547,121.81999969482422,1743.41,859.05,289.07,317.04,313.3,1232.79,41.981300354003906,277.41
2013-12-11,325.56,360.66,247.92,30.12946319580078,99.71106719970703,405.71,482.36,78.16327667236328,105.16497039794922,83.2905502319336,120.86000061035156,1764.63,857.09,289.1,317.03,313.26,1243.8,41.66999816894531,277.34
2013-12-12,324.9,360.22,247.91,29.928829193115234,99.71106719970703,405.16,481.1,77.96142578125,104.96527099609375,83.15168762207031,118.29000091552734,1752.65,844.51,288.64,317.1,312.82,1221.37,41.64929962158203,277.24
2013-12-13,,,,29.832883834838867,99.71106719970703,,,77.86045837402344,104.94789123535156,83.37822723388672,119.37999725341797,,,,,,,41.20000076293945,
2013-12-15,324.77,360.33,247.8,,,405.27,481.42,,,,,1737.72,846.97,288.39,317.07,312.56,1220.53,,277.38
2013-12-16,324.39,360.15,247.72,30.12946319580078,99.71106719970703,405.04,481.12,78.29176330566406,104.99134826660156,83.44403839111328,119.69000244140625,1757.87,855.9,288.09,317.12,312.07,1242.5,41.51599884033203,277.33
2013-12-17,323.61,359.89,247.53,30.120744705200195,99.70199584960938,404.7,480.3,78.13577270507812,105.15631866455078,83.69249725341797,118.6500015258789,1769.39,862.34,287.91,317.13,311.87,1248.91,41.33789825439453,277.32
2013-12-18,323.02,359.61,247.52,30.356266021728516,99.72012329101562,404.33,479.78,79.04423522949219,104.982666015625,83.69249725341797,117.61000061035156,1764.19,868.12,287.83,317.1,311.73,1249.47,41.458099365234375,277.3
2013-12-19,322.21,359.17,247.4,30.408597946166992,99.70199584960938,403.76,478.63,78.823974609375,104.68744659423828,83.56830596923828,114.81999969482422,1748.1,871.86,287.47,317.07,311.17,1234.24,41.70600128173828,277.31
2013-12-20,,,,30.64616584777832,99.70199584960938,,,79.62669372558594,104.5832290649414,83.95561218261719,115.94000244140625,,,,,,,41.86989974975586,
2013-12-22,322.61,359.47,247.56,,,404.14,479.6,,,,,1771.87,884.36,287.73,317.06,311.49,1247.21,,277.37
2013-12-23,322.11,359.49,247.56,31.049409866333008,99.70199584960938,404.15,479.84,80.46437072753906,104.47905731201172,83.82405090332031,115.56999969482422,1796.45,890.83,287.47,317.04,311.11,1266.39,41.85559844970703,277.42
2013-12-24,321.11,358.99,247.46,31.137060165405273,99.70199584960938,403.48,478.75,80.5011978149414,104.27069091796875,83.80213928222656,116.0999984741211,1781.69,889.32,286.83,316.9,310.33,1255.95,42.11410140991211,277.47
2013-12-25,321.3,359.31,247.47,,,403.91,479.47,,,,,1768.85,887.7,286.58,316.96,309.87,1248.2,,277.45
2013-12-26,321.41,359.21,247.4,31.21595573425293,99.70381164550781,403.81,479.24,80.76817321777344,104.28456115722656,83.74201965332031,116.73999786376953,1738.08,893.2,286.5,316.94,309.7,1231.46,42.18579864501953,277.29
2013-12-27,,,,31.189655303955078,99.70381164550781,,,80.56563568115234,104.27588653564453,83.668701171875,117.12000274658203,,,,,,,42.44430160522461,
2013-12-29,320.85,358.91,247.41,,,403.39,478.47,,,,,1715.13,887.11,286.26,316.93,309.55,1214.92,,277.4
2013-12-30,320.11,358.93,247.29,31.12830352783203,99.70381164550781,403.42,478.3,80.44599151611328,104.42359161376953,83.9179458618164,115.38999938964844,1731.81,891.28,286.79,317.01,309.57,1227.15,42.21799850463867,277.37
2013-12-31,320.08,359.05,247.3,31.32991600036621,99.7128677368164,403.57,478.46,80.9706802368164,104.30194854736328,83.70532989501953,116.12000274658203,1755.95,899.08,287.03,317.01,310.18,1244.95,42.047298431396484,277.43
2014-01-01,319.0,358.42,247.32,,,402.74,476.82,,,,,1795.58,913.3,287.0,317.03,309.93,1269.33,,277.43
2014-01-02,319.02,358.47,247.29,31.023099899291992,99.6948013305664,402.77,476.78,80.33551025390625,104.40621948242188,83.86664581298828,118.0,1779.87,902.7,287.09,317.06,310.08,1257.41,40.90010070800781,277.58
2014-01-03,,,,30.87407112121582,99.7128677368164,,,79.75558471679688,104.32804870605469,83.9912338256836,119.29000091552734,,,,,,,40.298500061035156,
2014-01-05,319.58,358.54,247.36,,,402.88,477.03,,,,,1788.09,911.26,287.69,317.11,310.7,1265.07,,277.51
2014-01-06,320.22,359.01,247.36,30.82147216796875,99.70381164550781,403.51,478.4,79.46101379394531,104.4931411743164,84.17450714111328,119.5,1786.16,914.41,287.97,317.09,310.86,1268.11,40.12300109863281,277.45
2014-01-07,320.63,359.1,247.26,31.101993560791016,99.70381164550781,403.67,478.77,80.19742584228516,104.58003234863281,84.1084976196289,118.81999969482422,1816.06,927.18,288.14,317.03,311.13,1295.72,40.12220001220703,277.27
2014-01-08,319.77,358.86,247.21,31.101993560791016,99.7128677368164,403.36,478.09,80.37232971191406,104.18901062011719,83.7493667602539,118.12000274658203,1806.87,932.2,288.11,317.03,310.96,1287.33,39.810001373291016,277.25
2014-01-09,319.92,359.09,247.27,30.900388717651367,99.7128677368164,403.64,478.54,80.10536193847656,104.31936645507812,83.93994903564453,118.45999908447266,1804.96,930.58,288.17,317.06,310.89,1285.3,39.450599670410156,277.35
2014-01-10,,,,30.961746215820312,99.7128677368164,,,80.36312866210938,104.8407211303711,84.39443969726562,120.26000213623047,,,,,,,39.86029815673828,
2014-01-12,321.34,359.76,247.34,,,404.53,480.42,,,,,1802.13,940.35,288.67,317.12,311.31,1290.05,,277.33
2014-01-13,321.56,359.8,247.27,30.62863540649414,99.70381164550781,404.58,480.52,79.17562103271484,105.02317810058594,84.55569458007812,121.0199966430664,1810.46,944.94,289.0,317.14,311.61,1299.79,39.47309875488281,277.34
2014-01-14,321.44,359.88,247.34,31.14582633972168,99.7128677368164,404.68,480.71,80.6853256225586,104.74513244628906,84.30647277832031,119.88999938964844,1809.67,944.29,289.23,317.12,311.97,1299.52,39.68830108642578,277.33
2014-01-15,320.64,359.5,247.28,31.52276611328125,99.7128677368164,404.17,479.61,81.34810638427734,104.64958953857422,84.32843780517578,119.66000366210938,1811.1,951.83,289.28,317.15,312.05,1299.97,40.262001037597656,277.4
2014-01-16,321.25,360.19,247.14,31.51401138305664,99.70381164550781,405.07,481.22,81.35729217529297,104.78852081298828,84.5263671875,119.79000091552734,1802.75,956.21,289.58,317.18,312.39,1295.23,40.135799407958984,277.47
2014-01-17,,,,31.33868408203125,99.7128677368164,,,80.89705657958984,104.90156555175781,84.62162017822266,120.93000030517578,,,,,,,40.37689971923828,
2014-01-19,321.75,360.42,247.11,,,405.36,481.78,,,,,1794.43,947.6,289.73,317.22,312.76,1285.91,,277.49
2014-01-20,321.61,360.37,247.09,,,405.31,481.62,,,,,1772.16,930.4,289.43,317.22,312.48,1268.09,,277.4
2014-01-21,321.61,360.36,247.17,31.49647331237793,99.70381164550781,405.31,481.55,81.51378631591797,104.77119445800781,84.50440979003906,119.69999694824219,1785.24,938.61,289.38,317.24,312.47,1278.32,40.52450180053711,277.37
2014-01-22,321.65,360.41,247.19,31.461410522460938,99.70381164550781,405.37,481.63,81.72551727294922,104.59744262695312,84.29911041259766,119.19000244140625,1792.78,938.98,289.37,317.25,312.5,1284.49,41.130001068115234,277.39
2014-01-23,322.92,361.25,247.33,31.400028228759766,99.70381164550781,406.43,483.51,81.44937133789062,105.00582885742188,84.62162017822266,121.79000091552734,1783.64,936.82,289.64,317.32,312.74,1277.52,41.03200149536133,277.59
2014-01-24,,,,30.79519271850586,99.70381164550781,,,79.8476333618164,105.21437072753906,84.56304168701172,122.29000091552734,,,,,,,40.936500549316406,
2014-01-26,323.3,361.49,247.38,,,406.74,484.03,,,,,1759.39,915.3,289.37,317.4,312.72,1260.33,,277.6
2014-01-27,322.7,361.35,247.28,30.505905151367188,99.70381164550781,406.56,483.64,79.07437896728516,105.09270477294922,84.40176391601562,120.95999908447266,1774.41,917.35,289.22,317.37,312.5,1273.53,40.592498779296875,277.58
2014-01-28,321.73,360.92,247.1,30.32181739807129,99.7128677368164,406.01,482.78,79.02836608886719,105.23175048828125,84.81224822998047,120.94999694824219,1768.19,917.15,289.11,317.25,312.31,1272.32,41.23529815673828,277.53
2014-01-29,322.29,361.04,247.12,30.085140228271484,99.7128677368164,406.17,482.99,78.18146514892578,105.44898986816406,84.98086547851562,122.47000122070312,1753.85,909.83,289.08,317.25,312.47,1260.6,41.199798583984375,277.51
2014-01-30,322.27,361.2,247.05,30.45331573486328,99.7128677368164,406.39,483.4,79.62669372558594,105.40554809570312,85.02485656738281,119.7699966430664,1749.71,913.98,289.04,317.27,312.14,1257.57,41.436500549316406,277.48
2014-01-31,,,,30.523441314697266,99.70381164550781,,,79.41495513916016,105.6401596069336,85.2813720703125,120.08999633789062,,,,,,,41.2400016784668,
2014-02-02,322.35,361.19,247.03,,,406.37,483.42,,,,,1810.26,918.54,289.09,317.3,312.09,1298.04,,277.47
2014-02-03,322.8,361.12,247.04,29.883508682250977,99.7309341430664,406.3,483.42,77.59231567382812,105.95152282714844,85.83131408691406,121.31999969482422,1772.47,914.28,289.09,317.32,312.08,1270.31,40.6078987121582,277.42
2014-02-04,323.59,361.15,247.02,29.997478485107422,99.7128677368164,406.33,483.63,78.16304779052734,105.82975006103516,85.41962432861328,120.98999786376953,1770.13,904.91,289.2,317.29,312.05,1271.96,40.93199920654297,277.46
2014-02-05,323.79,361.23,247.01,30.02376937866211,99.70381164550781,406.42,483.81,77.96052551269531,105.65583038330078,85.14757537841797,121.29000091552734,1780.1,907.97,289.37,317.31,312.41,1278.0,41.1244010925293,277.5
2014-02-06,323.41,360.91,246.98,30.35688018798828,99.72191619873047,406.02,483.0,78.95470428466797,105.55146026611328,85.06669616699219,121.23999786376953,1793.22,918.54,289.26,317.29,312.32,1295.3,41.5,277.42
2014-02-07,,,,30.768888473510742,99.7128677368164,,,80.36312866210938,105.76887512207031,85.33135986328125,122.16999816894531,,,,,,,42.25410079956055,
2014-02-09,323.89,361.19,246.9,,,406.4,483.71,,,,,1777.37,927.86,289.41,317.33,312.37,1286.27,,277.39
2014-02-10,323.96,361.27,246.88,30.83025360107422,99.7128677368164,406.46,483.84,80.82341766357422,105.74275970458984,85.36814880371094,122.91999816894531,1777.27,924.23,289.48,317.32,312.5,1286.09,42.23649978637695,277.53
2014-02-11,323.66,360.97,246.84,31.207189559936523,99.7128677368164,406.07,483.09,81.74394226074219,105.49927520751953,85.19171905517578,124.36000061035156,1782.79,931.24,289.8,317.32,312.85,1292.93,42.2400016784668,277.52
2014-02-12,323.12,360.73,246.86,31.32991600036621,99.70381164550781,405.79,482.52,81.9004135131836,105.35138702392578,84.93434143066406,124.43000030517578,1766.73,932.98,289.85,317.31,312.89,1280.87,42.488800048828125,277.44
2014-02-13,323.66,361.13,247.02,31.55784034729004,99.7128677368164,406.31,483.45,82.50799560546875,105.62097930908203,85.28726196289062,125.48999786376953,1765.95,929.52,290.05,317.35,313.21,1278.6,42.54880142211914,277.42
2014-02-14,,,,31.619178771972656,99.70381164550781,,,82.6736831665039,105.59496307373047,85.44902038574219,127.1500015258789,,,,,,,42.63209915161133,
2014-02-16,324.18,362.04,246.24,,,407.48,485.64,,,,,1765.13,936.95,290.26,317.49,313.28,1277.59,,277.55
2014-02-17,324.56,362.34,246.05,,,407.88,486.41,,,,,1765.18,940.3,290.46,317.53,313.29,1279.4,,277.56
2014-02-18,324.59,362.65,245.82,31.636728286743164,99.70381164550781,408.29,487.33,83.0787124633789,105.7776107788086,85.6255111694336,127.4000015258789,1760.12,941.72,290.27,317.54,313.01,1281.21,43.0099983215332,277.52
2014-02-19,324.62,363.15,246.14,31.531532287597656,99.70381164550781,408.94,488.79,82.50799560546875,105.65583038330078,85.52986907958984,126.2699966430664,1755.06,938.91,290.34,317.6,312.95,1273.8,43.27470016479492,277.54
2014-02-20,323.75,362.78,246.08,31.636728286743164,99.70381164550781,408.48,487.85,82.89464569091797,105.53404235839844,85.41962432861328,127.5999984741211,1757.51,935.42,290.21,317.55,312.68,1272.82,43.3224983215332,277.49
2014-02-21,,,,31.51401138305664,99.70381164550781,,,82.78414154052734,105.56014251708984,85.50787353515625,127.58000183105469,,,,,,,43.099998474121094,
2014-02-23,323.97,362.95,246.08,,,408.69,488.36,,,,,1752.0,940.03,290.28,317.6,312.73,1272.01,,277.52
2014-02-24,323.44,362.96,246.09,31.636728286743164,99.70381164550781,408.67,488.3,83.22598266601562,105.51667785644531,85.55192565917969,128.99000549316406,1743.12,943.83,290.52,317.63,312.84,1255.43,43.47380065917969,277.65
2014-02-25,324.6,364.05,246.22,31.549070358276367,99.7128677368164,410.03,490.63,83.1339340209961,105.69058990478516,85.88285064697266,129.2100067138672,1753.1,952.96,291.06,317.95,313.34,1267.35,43.09619903564453,277.96
2014-02-26,324.9,364.51,246.21,31.575368881225586,99.7128677368164,410.63,491.9,83.06029510498047,105.84718322753906,86.1622314453125,128.11000061035156,1765.44,961.33,291.04,317.99,313.19,1272.49,43.272499084472656,277.99
2014-02-27,325.13,365.08,246.27,31.82958221435547,99.7128677368164,411.36,493.57,83.59919738769531,105.88196563720703,86.30924987792969,128.1999969482422,1774.56,970.91,291.17,318.03,313.3,1283.07,43.222801208496094,278.06
2014-02-28,,,,31.864646911621094,99.72191619873047,,,83.50676727294922,105.79496765136719,86.25778198242188,127.62000274658203,,,,,,,43.38130187988281,
2014-03-02,326.11,365.37,246.23,,,411.72,494.32,,,,,1764.42,968.36,291.59,318.11,313.7,1276.0,,278.16
2014-03-03,326.62,365.3,246.2,31.52276611328125,99.70381164550781,411.63,494.08,82.88746643066406,106.05876159667969,86.48340606689453,130.2899932861328,1753.16,964.99,292.01,318.1,314.29,1271.35,44.16709899902344,278.16
2014-03-04,326.85,364.87,246.29,31.934772491455078,99.70381164550781,411.07,492.74,83.94120025634766,105.67571258544922,86.01889038085938,128.67999267578125,1759.02,976.07,292.14,318.12,314.55,1272.49,43.599998474121094,278.16
2014-03-05,326.85,364.71,246.33,31.97861671447754,99.7128677368164,410.82,491.9,84.17232513427734,105.71053314208984,85.9746322631836,128.88999938964844,1761.96,976.35,292.16,318.16,314.61,1280.04,42.9822998046875,278.26
2014-03-06,327.02,364.89,246.36,32.02243423461914,99.7128677368164,411.04,492.14,84.09835815429688,105.52775573730469,85.71656799316406,130.1699981689453,1757.99,978.83,292.56,318.18,315.21,1276.45,43.092098236083984,278.33
2014-03-07,,,,31.926010131835938,99.70381164550781,,,83.68241119384766,105.24918365478516,85.40682983398438,129.08999633789062,,,,,,,43.46009826660156,
2014-03-09,327.17,364.99,246.38,,,411.23,492.32,,,,,1761.94,974.28,293.01,318.25,315.79,1280.32,,278.13
2014-03-10,327.86,365.56,246.37,31.8734130859375,99.7128677368164,411.98,493.97,83.75635528564453,105.2927017211914,85.27408599853516,129.1300048828125,1764.54,968.53,293.56,318.3,316.61,1282.05,42.99530029296875,278.1
2014-03-11,328.4,365.72,246.44,31.80327796936035,99.70381164550781,412.18,494.56,83.39584350585938,105.35362243652344,85.30358123779297,129.86000061035156,1773.72,977.53,293.88,318.36,316.82,1289.71,42.75960159301758,278.17
2014-03-12,329.22,366.25,246.58,31.855871200561523,99.70381164550781,412.89,496.24,83.71012115478516,105.50165557861328,85.60590362548828,131.75999450683594,1786.28,962.17,294.33,318.42,317.27,1295.22,42.11629867553711,278.16
2014-03-13,329.4,366.42,246.58,31.42633628845215,99.70381164550781,413.08,496.51,82.52696990966797,105.79756927490234,85.90826416015625,132.2100067138672,1794.86,963.1,294.61,318.48,317.54,1299.47,42.23059844970703,278.29
2014-03-14,,,,31.23349380493164,99.7128677368164,,,81.96308135986328,105.80628967285156,85.81236267089844,133.10000610351562,,,,,,,42.459999084472656,
2014-03-17,330.26,366.95,246.77,31.601667404174805,99.72191619873047,413.77,498.07,82.68409729003906,105.58867645263672,85.70176696777344,131.63999938964844,1791.63,966.68,294.74,318.52,317.89,1295.91,41.94340133666992,278.31
2014-03-18,330.08,366.89,246.79,32.01366424560547,99.7128677368164,413.71,497.82,83.68241119384766,105.74534606933594,85.96726989746094,130.6199951171875,1796.43,971.6,294.99,318.5,318.32,1303.97,42.221500396728516,278.23
2014-03-19,330.58,367.05,246.73,31.882184982299805,99.72191619873047,413.92,498.03,83.22946166992188,105.04900360107422,85.34780883789062,128.08999633789062,1806.61,975.62,295.05,318.55,318.46,1311.75,42.11869812011719,278.22
2014-03-20,329.47,366.43,246.62,32.127628326416016,99.72191619873047,413.08,496.37,83.46054077148438,105.01415252685547,85.46581268310547,127.86000061035156,1800.03,971.11,294.61,318.55,318.12,1309.53,42.224098205566406,278.33
2014-03-21,,,,31.966520309448242,99.72191619873047,,,82.45625305175781,105.00546264648438,85.76078796386719,128.47000122070312,,,,,,,42.47560119628906,
2014-03-23,330.45,366.87,246.69,,,413.65,497.61,,,,,1815.89,974.25,294.8,318.55,318.18,1321.28,,278.38
2014-03-24,330.61,366.75,246.7,31.940101623535156,99.72191619873047,413.47,497.51,81.73359680175781,104.90972900390625,85.92300415039062,126.18000030517578,1817.59,964.18,294.83,318.55,318.28,1322.81,42.5525016784668,278.45
